Start,End
2021-07-04 01:39:48,2021-07-04 01:40:48
2021-07-04 01:40:48,2021-07-04 01:41:48
2021-07-04 01:52:50,2021-07-04 01:53:50
2021-07-04 01:53:50,2021-07-04 01:54:50
2021-07-04 01:54:50,2021-07-04 01:55:50
2021-07-04 01:59:50,2021-07-04 02:00:50
2021-07-04 02:00:50,2021-07-04 02:01:50
2021-07-04 02:01:50,2021-07-04 02:02:50
2021-07-04 02:02:50,2021-07-04 02:03:50
2021-07-04 02:03:50,2021-07-04 02:04:50
2021-07-04 02:04:50,2021-07-04 02:05:50
2021-07-04 02:13:26,2021-07-04 02:14:26
2021-07-04 02:14:26,2021-07-04 02:15:26
2021-07-04 02:15:26,2021-07-04 02:16:26
2021-07-04 02:16:26,2021-07-04 02:17:26
2021-07-04 02:20:02,2021-07-04 02:21:02
2021-07-04 02:21:02,2021-07-04 02:22:02
2021-07-04 02:24:26,2021-07-04 02:25:26
2021-07-04 02:25:26,2021-07-04 02:26:26
2021-07-04 02:26:26,2021-07-04 02:27:26
2021-07-04 02:27:26,2021-07-04 02:28:26
2021-07-04 02:31:04,2021-07-04 02:32:04
2021-07-04 02:32:04,2021-07-04 02:33:04
2021-07-04 02:33:04,2021-07-04 02:34:04
2021-07-04 02:34:04,2021-07-04 02:35:04
2021-07-04 02:35:04,2021-07-04 02:36:04
2021-07-04 02:36:04,2021-07-04 02:37:04
2021-07-04 02:37:04,2021-07-04 02:38:04
2021-07-04 02:38:04,2021-07-04 02:39:04
2021-07-04 02:47:58,2021-07-04 02:48:58
2021-07-04 02:48:58,2021-07-04 02:49:58
2021-07-04 02:49:58,2021-07-04 02:50:58
2021-07-04 02:50:58,2021-07-04 02:51:58
2021-07-04 02:51:58,2021-07-04 02:52:58
2021-07-04 02:52:58,2021-07-04 02:53:58
2021-07-04 02:53:58,2021-07-04 02:54:58
2021-07-04 02:54:58,2021-07-04 02:55:58
2021-07-04 02:55:58,2021-07-04 02:56:58
2021-07-04 02:59:54,2021-07-04 03:00:54
2021-07-04 03:00:54,2021-07-04 03:01:54
2021-07-04 03:01:54,2021-07-04 03:02:54
2021-07-04 03:02:54,2021-07-04 03:03:54
2021-07-04 03:03:54,2021-07-04 03:04:54
2021-07-04 03:04:54,2021-07-04 03:05:54
2021-07-04 03:05:54,2021-07-04 03:06:54
2021-07-04 03:11:48,2021-07-04 03:12:48
2021-07-04 03:15:03,2021-07-04 03:16:03
2021-07-04 03:16:03,2021-07-04 03:17:03
2021-07-04 03:17:03,2021-07-04 03:18:03
2021-07-04 03:18:03,2021-07-04 03:19:03
2021-07-04 03:19:03,2021-07-04 03:20:03
2021-07-04 03:20:03,2021-07-04 03:21:03
2021-07-04 03:21:03,2021-07-04 03:22:03
2021-07-04 03:22:03,2021-07-04 03:23:03
2021-07-04 03:23:03,2021-07-04 03:24:03
2021-07-04 03:24:03,2021-07-04 03:25:03
2021-07-04 03:25:03,2021-07-04 03:26:03
2021-07-04 03:26:03,2021-07-04 03:27:03
2021-07-04 03:27:03,2021-07-04 03:28:03
2021-07-04 03:28:03,2021-07-04 03:29:03
2021-07-04 03:29:03,2021-07-04 03:30:03
2021-07-04 03:30:03,2021-07-04 03:31:03
2021-07-04 03:31:03,2021-07-04 03:32:03
2021-07-04 03:32:03,2021-07-04 03:33:03
2021-07-04 03:33:03,2021-07-04 03:34:03
2021-07-04 03:34:03,2021-07-04 03:35:03
2021-07-04 03:35:03,2021-07-04 03:36:03
2021-07-04 03:36:03,2021-07-04 03:37:03
2021-07-04 03:37:03,2021-07-04 03:38:03
2021-07-04 03:38:03,2021-07-04 03:39:03
2021-07-04 03:39:03,2021-07-04 03:40:03
2021-07-04 03:42:59,2021-07-04 03:43:59
2021-07-04 03:43:59,2021-07-04 03:44:59
2021-07-04 03:44:59,2021-07-04 03:45:59
2021-07-04 03:48:17,2021-07-04 03:49:17
2021-07-04 03:49:17,2021-07-04 03:50:17
2021-07-04 03:53:09,2021-07-04 03:54:09
2021-07-04 03:54:09,2021-07-04 03:55:09
2021-07-04 03:55:09,2021-07-04 03:56:09
2021-07-04 03:56:09,2021-07-04 03:57:09
2021-07-04 03:57:09,2021-07-04 03:58:09
2021-07-04 03:58:09,2021-07-04 03:59:09
2021-07-04 03:59:09,2021-07-04 04:00:09
2021-07-04 04:00:09,2021-07-04 04:01:09
2021-07-04 04:01:09,2021-07-04 04:02:09
2021-07-04 04:02:09,2021-07-04 04:03:09
2021-07-04 04:05:28,2021-07-04 04:06:28
2021-07-04 04:06:28,2021-07-04 04:07:28
2021-07-04 04:10:15,2021-07-04 04:11:15
2021-07-04 04:11:15,2021-07-04 04:12:15
2021-07-04 04:12:15,2021-07-04 04:13:15
2021-07-04 04:13:15,2021-07-04 04:14:15
2021-07-04 04:14:15,2021-07-04 04:15:15
2021-07-04 04:15:15,2021-07-04 04:16:15
2021-07-04 04:16:15,2021-07-04 04:17:15
2021-07-04 04:17:15,2021-07-04 04:18:15
2021-07-04 04:18:15,2021-07-04 04:19:15
2021-07-04 04:19:15,2021-07-04 04:20:15
2021-07-04 04:20:15,2021-07-04 04:21:15
2021-07-04 04:21:15,2021-07-04 04:22:15
2021-07-04 04:22:15,2021-07-04 04:23:15
2021-07-04 04:23:15,2021-07-04 04:24:15
2021-07-04 04:24:15,2021-07-04 04:25:15
2021-07-04 04:25:15,2021-07-04 04:26:15
2021-07-04 04:26:15,2021-07-04 04:27:15
2021-07-04 04:29:45,2021-07-04 04:30:45
2021-07-04 04:33:05,2021-07-04 04:34:05
2021-07-04 04:34:05,2021-07-04 04:35:05
2021-07-04 04:35:05,2021-07-04 04:36:05
2021-07-04 04:38:48,2021-07-04 04:39:48
2021-07-04 04:39:48,2021-07-04 04:40:48
2021-07-04 04:40:48,2021-07-04 04:41:48
2021-07-04 04:41:48,2021-07-04 04:42:48
2021-07-04 04:42:48,2021-07-04 04:43:48
2021-07-04 04:43:48,2021-07-04 04:44:48
2021-07-04 04:44:48,2021-07-04 04:45:48
2021-07-04 04:45:48,2021-07-04 04:46:48
2021-07-04 04:46:48,2021-07-04 04:47:48
2021-07-04 04:47:48,2021-07-04 04:48:48
2021-07-04 04:48:48,2021-07-04 04:49:48
2021-07-04 04:49:48,2021-07-04 04:50:48
2021-07-04 04:50:48,2021-07-04 04:51:48
2021-07-04 04:51:48,2021-07-04 04:52:48
2021-07-04 04:52:48,2021-07-04 04:53:48
2021-07-04 04:53:48,2021-07-04 04:54:48
2021-07-04 04:54:48,2021-07-04 04:55:48
2021-07-04 04:55:48,2021-07-04 04:56:48
2021-07-04 04:58:53,2021-07-04 04:59:53
2021-07-04 04:59:53,2021-07-04 05:00:53
2021-07-04 05:00:53,2021-07-04 05:01:53
2021-07-04 05:01:53,2021-07-04 05:02:53
2021-07-04 05:02:53,2021-07-04 05:03:53
2021-07-04 05:03:53,2021-07-04 05:04:53
2021-07-04 05:07:45,2021-07-04 05:08:45
2021-07-04 05:08:45,2021-07-04 05:09:45
2021-07-04 05:09:45,2021-07-04 05:10:45
2021-07-04 05:10:45,2021-07-04 05:11:45
2021-07-04 05:11:45,2021-07-04 05:12:45
2021-07-04 05:12:45,2021-07-04 05:13:45
2021-07-04 05:13:45,2021-07-04 05:14:45
2021-07-04 05:14:45,2021-07-04 05:15:45
2021-07-04 05:15:45,2021-07-04 05:16:45
2021-07-04 05:16:45,2021-07-04 05:17:45
2021-07-04 05:17:45,2021-07-04 05:18:45
2021-07-04 05:18:45,2021-07-04 05:19:45
2021-07-04 05:19:45,2021-07-04 05:20:45
2021-07-04 05:20:45,2021-07-04 05:21:45
2021-07-04 05:21:45,2021-07-04 05:22:45
2021-07-04 05:22:45,2021-07-04 05:23:45
2021-07-04 05:23:45,2021-07-04 05:24:45
2021-07-04 05:24:45,2021-07-04 05:25:45
2021-07-04 05:25:45,2021-07-04 05:26:45
2021-07-04 05:26:45,2021-07-04 05:27:45
2021-07-04 05:27:45,2021-07-04 05:28:45
2021-07-04 05:28:45,2021-07-04 05:29:45
2021-07-04 05:29:45,2021-07-04 05:30:45
2021-07-04 05:30:45,2021-07-04 05:31:45
2021-07-04 05:31:45,2021-07-04 05:32:45
2021-07-04 05:32:45,2021-07-04 05:33:45
2021-07-04 05:33:45,2021-07-04 05:34:45
2021-07-04 05:34:45,2021-07-04 05:35:45
2021-07-04 05:35:45,2021-07-04 05:36:45
2021-07-04 05:36:45,2021-07-04 05:37:45
2021-07-04 05:37:45,2021-07-04 05:38:45
2021-07-04 05:38:45,2021-07-04 05:39:45
2021-07-04 05:42:10,2021-07-04 05:43:10
2021-07-04 05:43:10,2021-07-04 05:44:10
2021-07-04 05:44:10,2021-07-04 05:45:10
2021-07-04 05:45:10,2021-07-04 05:46:10
2021-07-04 05:46:10,2021-07-04 05:47:10
2021-07-04 05:47:10,2021-07-04 05:48:10
2021-07-04 05:48:10,2021-07-04 05:49:10
2021-07-04 05:49:10,2021-07-04 05:50:10
2021-07-04 05:50:10,2021-07-04 05:51:10
2021-07-04 05:51:10,2021-07-04 05:52:10
2021-07-04 05:52:10,2021-07-04 05:53:10
2021-07-04 05:53:10,2021-07-04 05:54:10
2021-07-04 05:54:10,2021-07-04 05:55:10
2021-07-04 05:55:10,2021-07-04 05:56:10
2021-07-04 05:56:10,2021-07-04 05:57:10
2021-07-04 05:57:10,2021-07-04 05:58:10
2021-07-04 05:58:10,2021-07-04 05:59:10
2021-07-04 05:59:10,2021-07-04 06:00:10
2021-07-04 06:00:10,2021-07-04 06:01:10
2021-07-04 06:04:51,2021-07-04 06:05:51
2021-07-04 06:05:51,2021-07-04 06:06:51
2021-07-04 06:06:51,2021-07-04 06:07:51
2021-07-04 06:07:51,2021-07-04 06:08:51
2021-07-04 06:08:51,2021-07-04 06:09:51
2021-07-04 06:09:51,2021-07-04 06:10:51
2021-07-04 06:10:51,2021-07-04 06:11:51
2021-07-04 06:11:51,2021-07-04 06:12:51
2021-07-04 06:12:51,2021-07-04 06:13:51
2021-07-04 06:13:51,2021-07-04 06:14:51
2021-07-04 06:14:51,2021-07-04 06:15:51
2021-07-04 06:15:51,2021-07-04 06:16:51
2021-07-04 06:16:51,2021-07-04 06:17:51
2021-07-04 06:17:51,2021-07-04 06:18:51
2021-07-04 06:18:51,2021-07-04 06:19:51
2021-07-04 06:19:51,2021-07-04 06:20:51
2021-07-04 06:20:51,2021-07-04 06:21:51
2021-07-04 06:24:47,2021-07-04 06:25:47
2021-07-04 06:25:47,2021-07-04 06:26:47
2021-07-04 06:26:47,2021-07-04 06:27:47
2021-07-04 06:27:47,2021-07-04 06:28:47
2021-07-04 06:28:47,2021-07-04 06:29:47
2021-07-04 06:29:47,2021-07-04 06:30:47
2021-07-04 06:30:47,2021-07-04 06:31:47
2021-07-04 06:31:47,2021-07-04 06:32:47
2021-07-04 06:32:47,2021-07-04 06:33:47
2021-07-04 06:33:47,2021-07-04 06:34:47
2021-07-04 06:34:47,2021-07-04 06:35:47
2021-07-04 06:35:47,2021-07-04 06:36:47
2021-07-04 06:36:47,2021-07-04 06:37:47
2021-07-04 06:37:47,2021-07-04 06:38:47
2021-07-04 06:38:47,2021-07-04 06:39:47
2021-07-04 06:39:47,2021-07-04 06:40:47
2021-07-04 06:40:47,2021-07-04 06:41:47
2021-07-04 06:41:47,2021-07-04 06:42:47
2021-07-04 06:42:47,2021-07-04 06:43:47
2021-07-04 06:43:47,2021-07-04 06:44:47
2021-07-04 06:44:47,2021-07-04 06:45:47
2021-07-04 06:45:47,2021-07-04 06:46:47
2021-07-04 06:46:47,2021-07-04 06:47:47
2021-07-04 06:47:47,2021-07-04 06:48:47
2021-07-04 06:48:47,2021-07-04 06:49:47
2021-07-04 06:49:47,2021-07-04 06:50:47
2021-07-04 06:50:47,2021-07-04 06:51:47
2021-07-04 06:51:47,2021-07-04 06:52:47
2021-07-04 06:52:47,2021-07-04 06:53:47
2021-07-04 06:53:47,2021-07-04 06:54:47
2021-07-04 06:54:47,2021-07-04 06:55:47
2021-07-04 06:55:47,2021-07-04 06:56:47
2021-07-04 06:56:47,2021-07-04 06:57:47
2021-07-04 06:57:47,2021-07-04 06:58:47
2021-07-04 06:58:47,2021-07-04 06:59:47
2021-07-04 06:59:47,2021-07-04 07:00:47
2021-07-04 07:00:47,2021-07-04 07:01:47
2021-07-04 07:01:47,2021-07-04 07:02:47
2021-07-04 07:02:47,2021-07-04 07:03:47
2021-07-04 07:03:47,2021-07-04 07:04:47
2021-07-04 07:07:17,2021-07-04 07:08:17
2021-07-04 07:08:17,2021-07-04 07:09:17
2021-07-04 07:09:17,2021-07-04 07:10:17
2021-07-04 07:10:17,2021-07-04 07:11:17
2021-07-04 07:11:17,2021-07-04 07:12:17
2021-07-04 07:12:17,2021-07-04 07:13:17
2021-07-04 07:13:17,2021-07-04 07:14:17
2021-07-04 07:14:17,2021-07-04 07:15:17
2021-07-04 07:15:17,2021-07-04 07:16:17
2021-07-04 07:16:17,2021-07-04 07:17:17
2021-07-04 07:17:17,2021-07-04 07:18:17
2021-07-04 07:18:17,2021-07-04 07:19:17
2021-07-04 07:19:17,2021-07-04 07:20:17
2021-07-04 07:20:17,2021-07-04 07:21:17
2021-07-04 07:21:17,2021-07-04 07:22:17
2021-07-04 07:22:17,2021-07-04 07:23:17
2021-07-04 07:23:17,2021-07-04 07:24:17
2021-07-04 07:24:17,2021-07-04 07:25:17
2021-07-04 07:25:17,2021-07-04 07:26:17
2021-07-04 07:26:17,2021-07-04 07:27:17
2021-07-04 07:27:17,2021-07-04 07:28:17
2021-07-04 07:28:17,2021-07-04 07:29:17
2021-07-04 07:29:17,2021-07-04 07:30:17
2021-07-04 07:30:17,2021-07-04 07:31:17
2021-07-04 07:31:17,2021-07-04 07:32:17
2021-07-04 07:32:17,2021-07-04 07:33:17
2021-07-04 07:33:17,2021-07-04 07:34:17
2021-07-04 07:34:17,2021-07-04 07:35:17
2021-07-04 07:35:17,2021-07-04 07:36:17
2021-07-04 07:36:17,2021-07-04 07:37:17
2021-07-04 07:37:17,2021-07-04 07:38:17
2021-07-04 07:38:17,2021-07-04 07:39:17
2021-07-04 07:39:17,2021-07-04 07:40:17
2021-07-04 07:40:17,2021-07-04 07:41:17
2021-07-04 07:41:17,2021-07-04 07:42:17
2021-07-04 07:42:17,2021-07-04 07:43:17
2021-07-04 07:43:17,2021-07-04 07:44:17
2021-07-04 07:44:17,2021-07-04 07:45:17
2021-07-04 07:47:56,2021-07-04 07:48:56
2021-07-04 07:48:56,2021-07-04 07:49:56
2021-07-04 07:49:56,2021-07-04 07:50:56
2021-07-04 07:50:56,2021-07-04 07:51:56
2021-07-04 07:51:56,2021-07-04 07:52:56
2021-07-04 07:52:56,2021-07-04 07:53:56
2021-07-04 07:53:56,2021-07-04 07:54:56
2021-07-04 07:54:56,2021-07-04 07:55:56
2021-07-04 07:55:56,2021-07-04 07:56:56
2021-07-04 07:56:56,2021-07-04 07:57:56
2021-07-04 07:57:56,2021-07-04 07:58:56
2021-07-04 07:58:56,2021-07-04 07:59:56
2021-07-04 07:59:56,2021-07-04 08:00:56
2021-07-04 08:00:56,2021-07-04 08:01:56
2021-07-04 08:01:56,2021-07-04 08:02:56
2021-07-04 08:07:47,2021-07-04 08:08:47
2021-07-04 08:08:47,2021-07-04 08:09:47
2021-07-04 08:09:47,2021-07-04 08:10:47
2021-07-04 08:10:47,2021-07-04 08:11:47
2021-07-04 08:11:47,2021-07-04 08:12:47
2021-07-04 08:12:47,2021-07-04 08:13:47
2021-07-04 08:13:47,2021-07-04 08:14:47
2021-07-04 08:14:47,2021-07-04 08:15:47
2021-07-04 08:15:47,2021-07-04 08:16:47
2021-07-04 08:16:47,2021-07-04 08:17:47
2021-07-04 08:17:47,2021-07-04 08:18:47
2021-07-04 08:18:47,2021-07-04 08:19:47
2021-07-04 08:19:47,2021-07-04 08:20:47
2021-07-04 08:20:47,2021-07-04 08:21:47
2021-07-04 08:21:47,2021-07-04 08:22:47
2021-07-04 08:22:47,2021-07-04 08:23:47
2021-07-04 08:23:47,2021-07-04 08:24:47
2021-07-04 08:24:47,2021-07-04 08:25:47
2021-07-04 08:25:47,2021-07-04 08:26:47
2021-07-04 08:26:47,2021-07-04 08:27:47
2021-07-04 08:27:47,2021-07-04 08:28:47
2021-07-04 08:28:47,2021-07-04 08:29:47
2021-07-04 08:29:47,2021-07-04 08:30:47
2021-07-04 08:30:47,2021-07-04 08:31:47
2021-07-04 08:31:47,2021-07-04 08:32:47
2021-07-04 08:32:47,2021-07-04 08:33:47
2021-07-04 08:33:47,2021-07-04 08:34:47
2021-07-04 08:34:47,2021-07-04 08:35:47
2021-07-04 08:35:47,2021-07-04 08:36:47
2021-07-04 08:36:47,2021-07-04 08:37:47
2021-07-04 08:37:47,2021-07-04 08:38:47
2021-07-04 08:38:47,2021-07-04 08:39:47
2021-07-04 08:39:47,2021-07-04 08:40:47
2021-07-04 08:40:47,2021-07-04 08:41:47
2021-07-04 08:41:47,2021-07-04 08:42:47
2021-07-04 08:42:47,2021-07-04 08:43:47
2021-07-04 08:43:47,2021-07-04 08:44:47
2021-07-04 08:44:47,2021-07-04 08:45:47
2021-07-04 08:45:47,2021-07-04 08:46:47
2021-07-04 08:46:47,2021-07-04 08:47:47
2021-07-04 08:47:47,2021-07-04 08:48:47
2021-07-04 08:48:47,2021-07-04 08:49:47
2021-07-04 08:49:47,2021-07-04 08:50:47
2021-07-04 08:50:47,2021-07-04 08:51:47
2021-07-04 08:51:47,2021-07-04 08:52:47
2021-07-04 08:52:47,2021-07-04 08:53:47
2021-07-04 08:53:47,2021-07-04 08:54:47
2021-07-04 08:54:47,2021-07-04 08:55:47
2021-07-04 08:55:47,2021-07-04 08:56:47
2021-07-04 08:56:47,2021-07-04 08:57:47
2021-07-04 08:57:47,2021-07-04 08:58:47
2021-07-04 08:58:47,2021-07-04 08:59:47
2021-07-04 08:59:47,2021-07-04 09:00:47
2021-07-04 09:00:47,2021-07-04 09:01:47
2021-07-04 09:01:47,2021-07-04 09:02:47
2021-07-04 09:02:47,2021-07-04 09:03:47
2021-07-04 09:03:47,2021-07-04 09:04:47
2021-07-04 09:04:47,2021-07-04 09:05:47
2021-07-04 09:05:47,2021-07-04 09:06:47
2021-07-04 09:06:47,2021-07-04 09:07:47
2021-07-04 09:07:47,2021-07-04 09:08:47
2021-07-04 09:08:47,2021-07-04 09:09:47
2021-07-04 09:09:47,2021-07-04 09:10:47
2021-07-04 09:10:47,2021-07-04 09:11:47
2021-07-04 09:11:47,2021-07-04 09:12:47
2021-07-04 09:12:47,2021-07-04 09:13:47
2021-07-04 09:13:47,2021-07-04 09:14:47
2021-07-04 09:14:47,2021-07-04 09:15:47
2021-07-04 09:15:47,2021-07-04 09:16:47
2021-07-04 09:16:47,2021-07-04 09:17:47
2021-07-04 09:17:47,2021-07-04 09:18:47
2021-07-04 09:18:47,2021-07-04 09:19:47
2021-07-04 09:19:47,2021-07-04 09:20:47
2021-07-04 09:20:47,2021-07-04 09:21:47
2021-07-04 09:21:47,2021-07-04 09:22:47
2021-07-04 09:22:47,2021-07-04 09:23:47
2021-07-04 09:23:47,2021-07-04 09:24:47
2021-07-04 09:24:47,2021-07-04 09:25:47
2021-07-04 09:25:47,2021-07-04 09:26:47
2021-07-04 09:26:47,2021-07-04 09:27:47
2021-07-04 09:27:47,2021-07-04 09:28:47
2021-07-04 09:28:47,2021-07-04 09:29:47
2021-07-04 09:29:47,2021-07-04 09:30:47
2021-07-04 09:30:47,2021-07-04 09:31:47
2021-07-04 09:31:47,2021-07-04 09:32:47
2021-07-04 09:35:45,2021-07-04 09:36:45
2021-07-04 09:36:45,2021-07-04 09:37:45
2021-07-04 09:37:45,2021-07-04 09:38:45
2021-07-04 09:38:45,2021-07-04 09:39:45
2021-07-04 09:39:45,2021-07-04 09:40:45
2021-07-04 09:40:45,2021-07-04 09:41:45
2021-07-04 09:41:45,2021-07-04 09:42:45
2021-07-04 09:42:45,2021-07-04 09:43:45
2021-07-04 09:43:45,2021-07-04 09:44:45
2021-07-04 09:44:45,2021-07-04 09:45:45
2021-07-04 09:45:45,2021-07-04 09:46:45
2021-07-04 09:46:45,2021-07-04 09:47:45
2021-07-04 09:47:45,2021-07-04 09:48:45
2021-07-04 09:48:45,2021-07-04 09:49:45
2021-07-04 09:49:45,2021-07-04 09:50:45
2021-07-04 09:50:45,2021-07-04 09:51:45
2021-07-04 09:51:45,2021-07-04 09:52:45
2021-07-04 09:54:57,2021-07-04 09:55:57
2021-07-04 09:55:57,2021-07-04 09:56:57
2021-07-04 09:56:57,2021-07-04 09:57:57
2021-07-04 09:57:57,2021-07-04 09:58:57
2021-07-04 09:58:57,2021-07-04 09:59:57
2021-07-04 09:59:57,2021-07-04 10:00:57
2021-07-04 10:00:57,2021-07-04 10:01:57
2021-07-04 10:01:57,2021-07-04 10:02:57
2021-07-04 10:02:57,2021-07-04 10:03:57
2021-07-04 10:03:57,2021-07-04 10:04:57
2021-07-04 10:04:57,2021-07-04 10:05:57
2021-07-04 10:05:57,2021-07-04 10:06:57
2021-07-04 10:06:57,2021-07-04 10:07:57
2021-07-04 10:10:40,2021-07-04 10:11:40
2021-07-04 10:11:40,2021-07-04 10:12:40
2021-07-04 10:12:40,2021-07-04 10:13:40
2021-07-04 10:13:40,2021-07-04 10:14:40
2021-07-04 10:14:40,2021-07-04 10:15:40
2021-07-04 10:15:40,2021-07-04 10:16:40
2021-07-04 10:16:40,2021-07-04 10:17:40
2021-07-04 10:17:40,2021-07-04 10:18:40
2021-07-04 10:18:40,2021-07-04 10:19:40
2021-07-04 10:19:40,2021-07-04 10:20:40
2021-07-04 10:20:40,2021-07-04 10:21:40
2021-07-04 10:21:40,2021-07-04 10:22:40
2021-07-04 10:22:40,2021-07-04 10:23:40
2021-07-04 10:23:40,2021-07-04 10:24:40
2021-07-04 10:24:40,2021-07-04 10:25:40
2021-07-04 10:25:40,2021-07-04 10:26:40
2021-07-04 10:26:40,2021-07-04 10:27:40
2021-07-04 10:27:40,2021-07-04 10:28:40
2021-07-04 10:28:40,2021-07-04 10:29:40
2021-07-04 10:29:40,2021-07-04 10:30:40
2021-07-04 10:30:40,2021-07-04 10:31:40
2021-07-04 10:31:40,2021-07-04 10:32:40
2021-07-04 10:32:40,2021-07-04 10:33:40
2021-07-04 10:33:40,2021-07-04 10:34:40
2021-07-04 10:36:54,2021-07-04 10:37:54
2021-07-04 10:37:54,2021-07-04 10:38:54
2021-07-04 10:38:54,2021-07-04 10:39:54
2021-07-04 10:39:54,2021-07-04 10:40:54
2021-07-04 10:40:54,2021-07-04 10:41:54
2021-07-04 10:41:54,2021-07-04 10:42:54
2021-07-04 10:42:54,2021-07-04 10:43:54
2021-07-04 10:43:54,2021-07-04 10:44:54
2021-07-04 10:44:54,2021-07-04 10:45:54
2021-07-04 10:45:54,2021-07-04 10:46:54
2021-07-04 10:46:54,2021-07-04 10:47:54
2021-07-04 10:47:54,2021-07-04 10:48:54
2021-07-04 10:48:54,2021-07-04 10:49:54
2021-07-04 10:49:54,2021-07-04 10:50:54
2021-07-04 10:50:54,2021-07-04 10:51:54
2021-07-04 10:51:54,2021-07-04 10:52:54
2021-07-04 10:52:54,2021-07-04 10:53:54
2021-07-04 10:56:19,2021-07-04 10:57:19
2021-07-04 10:57:19,2021-07-04 10:58:19
2021-07-04 10:58:19,2021-07-04 10:59:19
2021-07-04 10:59:19,2021-07-04 11:00:19
2021-07-04 11:00:19,2021-07-04 11:01:19
2021-07-04 11:01:19,2021-07-04 11:02:19
2021-07-04 11:02:19,2021-07-04 11:03:19
2021-07-04 11:03:19,2021-07-04 11:04:19
2021-07-04 11:04:19,2021-07-04 11:05:19
2021-07-04 11:05:19,2021-07-04 11:06:19
