Start,End
2021-07-04 00:34:00.235051,2021-07-04 00:35:00.235051
2021-07-04 00:35:00.235051,2021-07-04 00:36:00.235051
2021-07-04 00:36:00.235051,2021-07-04 00:37:00.235051
2021-07-04 00:37:00.235051,2021-07-04 00:38:00.235051
2021-07-04 00:38:00.235051,2021-07-04 00:39:00.235051
2021-07-04 00:39:00.235051,2021-07-04 00:40:00.235051
2021-07-04 00:40:00.235051,2021-07-04 00:41:00.235051
2021-07-04 00:41:00.235051,2021-07-04 00:42:00.235051
2021-07-04 00:42:00.235051,2021-07-04 00:43:00.235051
2021-07-04 00:43:00.235051,2021-07-04 00:44:00.235051
2021-07-04 00:44:00.235051,2021-07-04 00:45:00.235051
2021-07-04 00:45:00.235051,2021-07-04 00:46:00.235051
2021-07-04 00:46:00.235051,2021-07-04 00:47:00.235051
2021-07-04 00:47:00.235051,2021-07-04 00:48:00.235051
2021-07-04 00:48:00.235051,2021-07-04 00:49:00.235051
2021-07-04 00:49:00.235051,2021-07-04 00:50:00.235051
2021-07-04 00:50:00.235051,2021-07-04 00:51:00.235051
2021-07-04 00:51:00.235051,2021-07-04 00:52:00.235051
2021-07-04 00:52:00.235051,2021-07-04 00:53:00.235051
2021-07-04 00:53:00.235051,2021-07-04 00:54:00.235051
2021-07-04 00:54:00.235051,2021-07-04 00:55:00.235051
2021-07-04 00:55:00.235051,2021-07-04 00:56:00.235051
2021-07-04 00:56:00.235051,2021-07-04 00:57:00.235051
2021-07-04 00:57:00.235051,2021-07-04 00:58:00.235051
2021-07-04 00:58:00.235051,2021-07-04 00:59:00.235051
2021-07-04 00:59:00.235051,2021-07-04 01:00:00.235051
2021-07-04 01:00:00.235051,2021-07-04 01:01:00.235051
2021-07-04 01:03:43.235051,2021-07-04 01:04:43.235051
2021-07-04 01:04:43.235051,2021-07-04 01:05:43.235051
2021-07-04 01:05:43.235051,2021-07-04 01:06:43.235051
2021-07-04 01:11:29.121458,2021-07-04 01:12:29.121458
2021-07-04 01:12:29.121458,2021-07-04 01:13:29.121458
2021-07-04 01:13:29.121458,2021-07-04 01:14:29.121458
2021-07-04 01:16:34.653359,2021-07-04 01:17:34.653359
2021-07-04 01:17:34.653359,2021-07-04 01:18:34.653359
2021-07-04 01:18:34.653359,2021-07-04 01:19:34.653359
2021-07-04 01:19:34.653359,2021-07-04 01:20:34.653359
2021-07-04 01:20:34.653359,2021-07-04 01:21:34.653359
2021-07-04 01:21:34.653359,2021-07-04 01:22:34.653359
2021-07-04 01:27:51.633372,2021-07-04 01:28:51.633372
2021-07-04 01:31:21.637095,2021-07-04 01:32:21.637095
2021-07-04 01:32:21.637095,2021-07-04 01:33:21.637095
2021-07-04 01:33:21.637095,2021-07-04 01:34:21.637095
2021-07-04 01:38:48.731720,2021-07-04 01:39:48.731720
2021-07-04 01:39:48.731720,2021-07-04 01:40:48.731720
2021-07-04 01:40:48.731720,2021-07-04 01:41:48.731720
2021-07-04 01:52:50.045111,2021-07-04 01:53:50.045111
2021-07-04 01:53:50.045111,2021-07-04 01:54:50.045111
2021-07-04 01:54:50.045111,2021-07-04 01:55:50.045111
2021-07-04 01:55:50.045111,2021-07-04 01:56:50.045111
2021-07-04 01:59:48.903646,2021-07-04 02:00:48.903646
2021-07-04 02:00:48.903646,2021-07-04 02:01:48.903646
2021-07-04 02:01:48.903646,2021-07-04 02:02:48.903646
2021-07-04 02:02:48.903646,2021-07-04 02:03:48.903646
2021-07-04 02:03:48.903646,2021-07-04 02:04:48.903646
2021-07-04 02:04:48.903646,2021-07-04 02:05:48.903646
2021-07-04 02:13:26.401970,2021-07-04 02:14:26.401970
2021-07-04 02:14:26.401970,2021-07-04 02:15:26.401970
2021-07-04 02:15:26.401970,2021-07-04 02:16:26.401970
2021-07-04 02:16:26.401970,2021-07-04 02:17:26.401970
2021-07-04 02:20:02.800333,2021-07-04 02:21:02.800333
2021-07-04 02:21:02.800333,2021-07-04 02:22:02.800333
2021-07-04 02:24:26.082387,2021-07-04 02:25:26.082387
2021-07-04 02:25:26.082387,2021-07-04 02:26:26.082387
2021-07-04 02:26:26.082387,2021-07-04 02:27:26.082387
2021-07-04 02:27:26.082387,2021-07-04 02:28:26.082387
2021-07-04 02:31:04.344534,2021-07-04 02:32:04.344534
2021-07-04 02:32:04.344534,2021-07-04 02:33:04.344534
2021-07-04 02:33:04.344534,2021-07-04 02:34:04.344534
2021-07-04 02:34:04.344534,2021-07-04 02:35:04.344534
2021-07-04 02:35:04.344534,2021-07-04 02:36:04.344534
2021-07-04 02:36:04.344534,2021-07-04 02:37:04.344534
2021-07-04 02:37:04.344534,2021-07-04 02:38:04.344534
2021-07-04 02:38:04.344534,2021-07-04 02:39:04.344534
2021-07-04 02:47:58.490825,2021-07-04 02:48:58.490825
2021-07-04 02:48:58.490825,2021-07-04 02:49:58.490825
2021-07-04 02:49:58.490825,2021-07-04 02:50:58.490825
2021-07-04 02:50:58.490825,2021-07-04 02:51:58.490825
2021-07-04 02:51:58.490825,2021-07-04 02:52:58.490825
2021-07-04 02:52:58.490825,2021-07-04 02:53:58.490825
2021-07-04 02:53:58.490825,2021-07-04 02:54:58.490825
2021-07-04 02:54:58.490825,2021-07-04 02:55:58.490825
2021-07-04 02:55:58.490825,2021-07-04 02:56:58.490825
2021-07-04 02:59:54.791495,2021-07-04 03:00:54.791495
2021-07-04 03:00:54.791495,2021-07-04 03:01:54.791495
2021-07-04 03:01:54.791495,2021-07-04 03:02:54.791495
2021-07-04 03:02:54.791495,2021-07-04 03:03:54.791495
2021-07-04 03:03:54.791495,2021-07-04 03:04:54.791495
2021-07-04 03:04:54.791495,2021-07-04 03:05:54.791495
2021-07-04 03:05:54.791495,2021-07-04 03:06:54.791495
2021-07-04 03:11:48.291426,2021-07-04 03:12:48.291426
2021-07-04 03:15:03.191605,2021-07-04 03:16:03.191605
2021-07-04 03:16:03.191605,2021-07-04 03:17:03.191605
2021-07-04 03:17:03.191605,2021-07-04 03:18:03.191605
2021-07-04 03:18:03.191605,2021-07-04 03:19:03.191605
2021-07-04 03:19:03.191605,2021-07-04 03:20:03.191605
2021-07-04 03:20:03.191605,2021-07-04 03:21:03.191605
2021-07-04 03:21:03.191605,2021-07-04 03:22:03.191605
2021-07-04 03:22:03.191605,2021-07-04 03:23:03.191605
2021-07-04 03:23:03.191605,2021-07-04 03:24:03.191605
2021-07-04 03:24:03.191605,2021-07-04 03:25:03.191605
2021-07-04 03:25:03.191605,2021-07-04 03:26:03.191605
2021-07-04 03:26:03.191605,2021-07-04 03:27:03.191605
2021-07-04 03:27:03.191605,2021-07-04 03:28:03.191605
2021-07-04 03:28:03.191605,2021-07-04 03:29:03.191605
2021-07-04 03:29:03.191605,2021-07-04 03:30:03.191605
2021-07-04 03:30:03.191605,2021-07-04 03:31:03.191605
2021-07-04 03:31:03.191605,2021-07-04 03:32:03.191605
2021-07-04 03:32:03.191605,2021-07-04 03:33:03.191605
2021-07-04 03:33:03.191605,2021-07-04 03:34:03.191605
2021-07-04 03:34:03.191605,2021-07-04 03:35:03.191605
2021-07-04 03:35:03.191605,2021-07-04 03:36:03.191605
2021-07-04 03:36:03.191605,2021-07-04 03:37:03.191605
2021-07-04 03:37:03.191605,2021-07-04 03:38:03.191605
2021-07-04 03:38:03.191605,2021-07-04 03:39:03.191605
2021-07-04 03:39:03.191605,2021-07-04 03:40:03.191605
2021-07-04 03:42:59.951409,2021-07-04 03:43:59.951409
2021-07-04 03:43:59.951409,2021-07-04 03:44:59.951409
2021-07-04 03:44:59.951409,2021-07-04 03:45:59.951409
2021-07-04 03:48:17.650463,2021-07-04 03:49:17.650463
2021-07-04 03:49:17.650463,2021-07-04 03:50:17.650463
2021-07-04 03:53:09.485567,2021-07-04 03:54:09.485567
2021-07-04 03:54:09.485567,2021-07-04 03:55:09.485567
2021-07-04 03:55:09.485567,2021-07-04 03:56:09.485567
2021-07-04 03:56:09.485567,2021-07-04 03:57:09.485567
2021-07-04 03:57:09.485567,2021-07-04 03:58:09.485567
2021-07-04 03:58:09.485567,2021-07-04 03:59:09.485567
2021-07-04 03:59:09.485567,2021-07-04 04:00:09.485567
2021-07-04 04:00:09.485567,2021-07-04 04:01:09.485567
2021-07-04 04:01:09.485567,2021-07-04 04:02:09.485567
2021-07-04 04:02:09.485567,2021-07-04 04:03:09.485567
2021-07-04 04:05:28.601970,2021-07-04 04:06:28.601970
2021-07-04 04:06:28.601970,2021-07-04 04:07:28.601970
2021-07-04 04:10:15.629479,2021-07-04 04:11:15.629479
2021-07-04 04:11:15.629479,2021-07-04 04:12:15.629479
2021-07-04 04:12:15.629479,2021-07-04 04:13:15.629479
2021-07-04 04:13:15.629479,2021-07-04 04:14:15.629479
2021-07-04 04:14:15.629479,2021-07-04 04:15:15.629479
2021-07-04 04:15:15.629479,2021-07-04 04:16:15.629479
2021-07-04 04:16:15.629479,2021-07-04 04:17:15.629479
2021-07-04 04:17:15.629479,2021-07-04 04:18:15.629479
2021-07-04 04:18:15.629479,2021-07-04 04:19:15.629479
2021-07-04 04:19:15.629479,2021-07-04 04:20:15.629479
2021-07-04 04:20:15.629479,2021-07-04 04:21:15.629479
2021-07-04 04:21:15.629479,2021-07-04 04:22:15.629479
2021-07-04 04:22:15.629479,2021-07-04 04:23:15.629479
2021-07-04 04:23:15.629479,2021-07-04 04:24:15.629479
2021-07-04 04:24:15.629479,2021-07-04 04:25:15.629479
2021-07-04 04:25:15.629479,2021-07-04 04:26:15.629479
2021-07-04 04:26:15.629479,2021-07-04 04:27:15.629479
2021-07-04 04:29:45.243175,2021-07-04 04:30:45.243175
2021-07-04 04:33:05.986584,2021-07-04 04:34:05.986584
2021-07-04 04:34:05.986584,2021-07-04 04:35:05.986584
2021-07-04 04:35:05.986584,2021-07-04 04:36:05.986584
2021-07-04 04:38:48.201797,2021-07-04 04:39:48.201797
2021-07-04 04:39:48.201797,2021-07-04 04:40:48.201797
2021-07-04 04:40:48.201797,2021-07-04 04:41:48.201797
2021-07-04 04:41:48.201797,2021-07-04 04:42:48.201797
2021-07-04 04:42:48.201797,2021-07-04 04:43:48.201797
2021-07-04 04:43:48.201797,2021-07-04 04:44:48.201797
2021-07-04 04:44:48.201797,2021-07-04 04:45:48.201797
2021-07-04 04:45:48.201797,2021-07-04 04:46:48.201797
2021-07-04 04:46:48.201797,2021-07-04 04:47:48.201797
2021-07-04 04:47:48.201797,2021-07-04 04:48:48.201797
2021-07-04 04:48:48.201797,2021-07-04 04:49:48.201797
2021-07-04 04:49:48.201797,2021-07-04 04:50:48.201797
2021-07-04 04:50:48.201797,2021-07-04 04:51:48.201797
2021-07-04 04:51:48.201797,2021-07-04 04:52:48.201797
2021-07-04 04:52:48.201797,2021-07-04 04:53:48.201797
2021-07-04 04:53:48.201797,2021-07-04 04:54:48.201797
2021-07-04 04:54:48.201797,2021-07-04 04:55:48.201797
2021-07-04 04:55:48.201797,2021-07-04 04:56:48.201797
2021-07-04 04:58:53.680649,2021-07-04 04:59:53.680649
2021-07-04 04:59:53.680649,2021-07-04 05:00:53.680649
2021-07-04 05:00:53.680649,2021-07-04 05:01:53.680649
2021-07-04 05:01:53.680649,2021-07-04 05:02:53.680649
2021-07-04 05:02:53.680649,2021-07-04 05:03:53.680649
2021-07-04 05:03:53.680649,2021-07-04 05:04:53.680649
2021-07-04 05:07:45.786336,2021-07-04 05:08:45.786336
2021-07-04 05:08:45.786336,2021-07-04 05:09:45.786336
2021-07-04 05:09:45.786336,2021-07-04 05:10:45.786336
2021-07-04 05:10:45.786336,2021-07-04 05:11:45.786336
2021-07-04 05:11:45.786336,2021-07-04 05:12:45.786336
2021-07-04 05:12:45.786336,2021-07-04 05:13:45.786336
2021-07-04 05:13:45.786336,2021-07-04 05:14:45.786336
2021-07-04 05:14:45.786336,2021-07-04 05:15:45.786336
2021-07-04 05:15:45.786336,2021-07-04 05:16:45.786336
2021-07-04 05:16:45.786336,2021-07-04 05:17:45.786336
2021-07-04 05:17:45.786336,2021-07-04 05:18:45.786336
2021-07-04 05:18:45.786336,2021-07-04 05:19:45.786336
2021-07-04 05:19:45.786336,2021-07-04 05:20:45.786336
2021-07-04 05:20:45.786336,2021-07-04 05:21:45.786336
2021-07-04 05:21:45.786336,2021-07-04 05:22:45.786336
2021-07-04 05:22:45.786336,2021-07-04 05:23:45.786336
2021-07-04 05:23:45.786336,2021-07-04 05:24:45.786336
2021-07-04 05:24:45.786336,2021-07-04 05:25:45.786336
2021-07-04 05:25:45.786336,2021-07-04 05:26:45.786336
2021-07-04 05:26:45.786336,2021-07-04 05:27:45.786336
2021-07-04 05:27:45.786336,2021-07-04 05:28:45.786336
2021-07-04 05:28:45.786336,2021-07-04 05:29:45.786336
2021-07-04 05:29:45.786336,2021-07-04 05:30:45.786336
2021-07-04 05:30:45.786336,2021-07-04 05:31:45.786336
2021-07-04 05:31:45.786336,2021-07-04 05:32:45.786336
2021-07-04 05:32:45.786336,2021-07-04 05:33:45.786336
2021-07-04 05:33:45.786336,2021-07-04 05:34:45.786336
2021-07-04 05:34:45.786336,2021-07-04 05:35:45.786336
2021-07-04 05:35:45.786336,2021-07-04 05:36:45.786336
2021-07-04 05:36:45.786336,2021-07-04 05:37:45.786336
2021-07-04 05:37:45.786336,2021-07-04 05:38:45.786336
2021-07-04 05:38:45.786336,2021-07-04 05:39:45.786336
2021-07-04 05:42:10.368690,2021-07-04 05:43:10.368690
2021-07-04 05:43:10.368690,2021-07-04 05:44:10.368690
2021-07-04 05:44:10.368690,2021-07-04 05:45:10.368690
2021-07-04 05:45:10.368690,2021-07-04 05:46:10.368690
2021-07-04 05:46:10.368690,2021-07-04 05:47:10.368690
2021-07-04 05:47:10.368690,2021-07-04 05:48:10.368690
2021-07-04 05:48:10.368690,2021-07-04 05:49:10.368690
2021-07-04 05:49:10.368690,2021-07-04 05:50:10.368690
2021-07-04 05:50:10.368690,2021-07-04 05:51:10.368690
2021-07-04 05:51:10.368690,2021-07-04 05:52:10.368690
2021-07-04 05:52:10.368690,2021-07-04 05:53:10.368690
2021-07-04 05:53:10.368690,2021-07-04 05:54:10.368690
2021-07-04 05:54:10.368690,2021-07-04 05:55:10.368690
2021-07-04 05:55:10.368690,2021-07-04 05:56:10.368690
2021-07-04 05:56:10.368690,2021-07-04 05:57:10.368690
2021-07-04 05:57:10.368690,2021-07-04 05:58:10.368690
2021-07-04 05:58:10.368690,2021-07-04 05:59:10.368690
2021-07-04 05:59:10.368690,2021-07-04 06:00:10.368690
2021-07-04 06:00:10.368690,2021-07-04 06:01:10.368690
2021-07-04 06:04:51.311038,2021-07-04 06:05:51.311038
2021-07-04 06:05:51.311038,2021-07-04 06:06:51.311038
2021-07-04 06:06:51.311038,2021-07-04 06:07:51.311038
2021-07-04 06:07:51.311038,2021-07-04 06:08:51.311038
2021-07-04 06:08:51.311038,2021-07-04 06:09:51.311038
2021-07-04 06:09:51.311038,2021-07-04 06:10:51.311038
2021-07-04 06:10:51.311038,2021-07-04 06:11:51.311038
2021-07-04 06:11:51.311038,2021-07-04 06:12:51.311038
2021-07-04 06:12:51.311038,2021-07-04 06:13:51.311038
2021-07-04 06:13:51.311038,2021-07-04 06:14:51.311038
2021-07-04 06:14:51.311038,2021-07-04 06:15:51.311038
2021-07-04 06:15:51.311038,2021-07-04 06:16:51.311038
2021-07-04 06:16:51.311038,2021-07-04 06:17:51.311038
2021-07-04 06:17:51.311038,2021-07-04 06:18:51.311038
2021-07-04 06:18:51.311038,2021-07-04 06:19:51.311038
2021-07-04 06:19:51.311038,2021-07-04 06:20:51.311038
2021-07-04 06:20:51.311038,2021-07-04 06:21:51.311038
2021-07-04 06:24:47.288565,2021-07-04 06:25:47.288565
2021-07-04 06:25:47.288565,2021-07-04 06:26:47.288565
2021-07-04 06:26:47.288565,2021-07-04 06:27:47.288565
2021-07-04 06:27:47.288565,2021-07-04 06:28:47.288565
2021-07-04 06:28:47.288565,2021-07-04 06:29:47.288565
2021-07-04 06:29:47.288565,2021-07-04 06:30:47.288565
2021-07-04 06:30:47.288565,2021-07-04 06:31:47.288565
2021-07-04 06:31:47.288565,2021-07-04 06:32:47.288565
2021-07-04 06:32:47.288565,2021-07-04 06:33:47.288565
2021-07-04 06:33:47.288565,2021-07-04 06:34:47.288565
2021-07-04 06:34:47.288565,2021-07-04 06:35:47.288565
2021-07-04 06:35:47.288565,2021-07-04 06:36:47.288565
2021-07-04 06:36:47.288565,2021-07-04 06:37:47.288565
2021-07-04 06:37:47.288565,2021-07-04 06:38:47.288565
2021-07-04 06:38:47.288565,2021-07-04 06:39:47.288565
2021-07-04 06:39:47.288565,2021-07-04 06:40:47.288565
2021-07-04 06:40:47.288565,2021-07-04 06:41:47.288565
2021-07-04 06:41:47.288565,2021-07-04 06:42:47.288565
2021-07-04 06:42:47.288565,2021-07-04 06:43:47.288565
2021-07-04 06:43:47.288565,2021-07-04 06:44:47.288565
2021-07-04 06:44:47.288565,2021-07-04 06:45:47.288565
2021-07-04 06:45:47.288565,2021-07-04 06:46:47.288565
2021-07-04 06:46:47.288565,2021-07-04 06:47:47.288565
2021-07-04 06:47:47.288565,2021-07-04 06:48:47.288565
2021-07-04 06:48:47.288565,2021-07-04 06:49:47.288565
2021-07-04 06:49:47.288565,2021-07-04 06:50:47.288565
2021-07-04 06:50:47.288565,2021-07-04 06:51:47.288565
2021-07-04 06:51:47.288565,2021-07-04 06:52:47.288565
2021-07-04 06:52:47.288565,2021-07-04 06:53:47.288565
2021-07-04 06:53:47.288565,2021-07-04 06:54:47.288565
2021-07-04 06:54:47.288565,2021-07-04 06:55:47.288565
2021-07-04 06:55:47.288565,2021-07-04 06:56:47.288565
2021-07-04 06:56:47.288565,2021-07-04 06:57:47.288565
2021-07-04 06:57:47.288565,2021-07-04 06:58:47.288565
2021-07-04 06:58:47.288565,2021-07-04 06:59:47.288565
2021-07-04 06:59:47.288565,2021-07-04 07:00:47.288565
2021-07-04 07:00:47.288565,2021-07-04 07:01:47.288565
2021-07-04 07:01:47.288565,2021-07-04 07:02:47.288565
2021-07-04 07:02:47.288565,2021-07-04 07:03:47.288565
2021-07-04 07:03:47.288565,2021-07-04 07:04:47.288565
2021-07-04 07:07:17.047079,2021-07-04 07:08:17.047079
2021-07-04 07:08:17.047079,2021-07-04 07:09:17.047079
2021-07-04 07:09:17.047079,2021-07-04 07:10:17.047079
2021-07-04 07:10:17.047079,2021-07-04 07:11:17.047079
2021-07-04 07:11:17.047079,2021-07-04 07:12:17.047079
2021-07-04 07:12:17.047079,2021-07-04 07:13:17.047079
2021-07-04 07:13:17.047079,2021-07-04 07:14:17.047079
2021-07-04 07:14:17.047079,2021-07-04 07:15:17.047079
2021-07-04 07:15:17.047079,2021-07-04 07:16:17.047079
2021-07-04 07:16:17.047079,2021-07-04 07:17:17.047079
2021-07-04 07:17:17.047079,2021-07-04 07:18:17.047079
2021-07-04 07:18:17.047079,2021-07-04 07:19:17.047079
2021-07-04 07:19:17.047079,2021-07-04 07:20:17.047079
2021-07-04 07:20:17.047079,2021-07-04 07:21:17.047079
2021-07-04 07:21:17.047079,2021-07-04 07:22:17.047079
2021-07-04 07:22:17.047079,2021-07-04 07:23:17.047079
2021-07-04 07:23:17.047079,2021-07-04 07:24:17.047079
2021-07-04 07:24:17.047079,2021-07-04 07:25:17.047079
2021-07-04 07:25:17.047079,2021-07-04 07:26:17.047079
2021-07-04 07:26:17.047079,2021-07-04 07:27:17.047079
2021-07-04 07:27:17.047079,2021-07-04 07:28:17.047079
2021-07-04 07:28:17.047079,2021-07-04 07:29:17.047079
2021-07-04 07:29:17.047079,2021-07-04 07:30:17.047079
2021-07-04 07:30:17.047079,2021-07-04 07:31:17.047079
2021-07-04 07:31:17.047079,2021-07-04 07:32:17.047079
2021-07-04 07:32:17.047079,2021-07-04 07:33:17.047079
2021-07-04 07:33:17.047079,2021-07-04 07:34:17.047079
2021-07-04 07:34:17.047079,2021-07-04 07:35:17.047079
2021-07-04 07:35:17.047079,2021-07-04 07:36:17.047079
2021-07-04 07:36:17.047079,2021-07-04 07:37:17.047079
2021-07-04 07:37:17.047079,2021-07-04 07:38:17.047079
2021-07-04 07:38:17.047079,2021-07-04 07:39:17.047079
2021-07-04 07:39:17.047079,2021-07-04 07:40:17.047079
2021-07-04 07:40:17.047079,2021-07-04 07:41:17.047079
2021-07-04 07:41:17.047079,2021-07-04 07:42:17.047079
2021-07-04 07:42:17.047079,2021-07-04 07:43:17.047079
2021-07-04 07:43:17.047079,2021-07-04 07:44:17.047079
2021-07-04 07:44:17.047079,2021-07-04 07:45:17.047079
2021-07-04 07:47:56.238092,2021-07-04 07:48:56.238092
2021-07-04 07:48:56.238092,2021-07-04 07:49:56.238092
2021-07-04 07:49:56.238092,2021-07-04 07:50:56.238092
2021-07-04 07:50:56.238092,2021-07-04 07:51:56.238092
2021-07-04 07:51:56.238092,2021-07-04 07:52:56.238092
2021-07-04 07:52:56.238092,2021-07-04 07:53:56.238092
2021-07-04 07:53:56.238092,2021-07-04 07:54:56.238092
2021-07-04 07:54:56.238092,2021-07-04 07:55:56.238092
2021-07-04 07:55:56.238092,2021-07-04 07:56:56.238092
2021-07-04 07:56:56.238092,2021-07-04 07:57:56.238092
2021-07-04 07:57:56.238092,2021-07-04 07:58:56.238092
2021-07-04 07:58:56.238092,2021-07-04 07:59:56.238092
2021-07-04 07:59:56.238092,2021-07-04 08:00:56.238092
2021-07-04 08:00:56.238092,2021-07-04 08:01:56.238092
2021-07-04 08:01:56.238092,2021-07-04 08:02:56.238092
2021-07-04 08:07:47.719814,2021-07-04 08:08:47.719814
2021-07-04 08:08:47.719814,2021-07-04 08:09:47.719814
2021-07-04 08:09:47.719814,2021-07-04 08:10:47.719814
2021-07-04 08:10:47.719814,2021-07-04 08:11:47.719814
2021-07-04 08:11:47.719814,2021-07-04 08:12:47.719814
2021-07-04 08:12:47.719814,2021-07-04 08:13:47.719814
2021-07-04 08:13:47.719814,2021-07-04 08:14:47.719814
2021-07-04 08:14:47.719814,2021-07-04 08:15:47.719814
2021-07-04 08:15:47.719814,2021-07-04 08:16:47.719814
2021-07-04 08:16:47.719814,2021-07-04 08:17:47.719814
2021-07-04 08:17:47.719814,2021-07-04 08:18:47.719814
2021-07-04 08:18:47.719814,2021-07-04 08:19:47.719814
2021-07-04 08:19:47.719814,2021-07-04 08:20:47.719814
2021-07-04 08:20:47.719814,2021-07-04 08:21:47.719814
2021-07-04 08:21:47.719814,2021-07-04 08:22:47.719814
2021-07-04 08:22:47.719814,2021-07-04 08:23:47.719814
2021-07-04 08:23:47.719814,2021-07-04 08:24:47.719814
2021-07-04 08:24:47.719814,2021-07-04 08:25:47.719814
2021-07-04 08:25:47.719814,2021-07-04 08:26:47.719814
2021-07-04 08:26:47.719814,2021-07-04 08:27:47.719814
2021-07-04 08:27:47.719814,2021-07-04 08:28:47.719814
2021-07-04 08:28:47.719814,2021-07-04 08:29:47.719814
2021-07-04 08:29:47.719814,2021-07-04 08:30:47.719814
2021-07-04 08:30:47.719814,2021-07-04 08:31:47.719814
2021-07-04 08:31:47.719814,2021-07-04 08:32:47.719814
2021-07-04 08:32:47.719814,2021-07-04 08:33:47.719814
2021-07-04 08:33:47.719814,2021-07-04 08:34:47.719814
2021-07-04 08:34:47.719814,2021-07-04 08:35:47.719814
2021-07-04 08:35:47.719814,2021-07-04 08:36:47.719814
2021-07-04 08:36:47.719814,2021-07-04 08:37:47.719814
2021-07-04 08:37:47.719814,2021-07-04 08:38:47.719814
2021-07-04 08:38:47.719814,2021-07-04 08:39:47.719814
2021-07-04 08:39:47.719814,2021-07-04 08:40:47.719814
2021-07-04 08:40:47.719814,2021-07-04 08:41:47.719814
2021-07-04 08:41:47.719814,2021-07-04 08:42:47.719814
2021-07-04 08:42:47.719814,2021-07-04 08:43:47.719814
2021-07-04 08:43:47.719814,2021-07-04 08:44:47.719814
2021-07-04 08:44:47.719814,2021-07-04 08:45:47.719814
2021-07-04 08:45:47.719814,2021-07-04 08:46:47.719814
2021-07-04 08:46:47.719814,2021-07-04 08:47:47.719814
2021-07-04 08:47:47.719814,2021-07-04 08:48:47.719814
2021-07-04 08:48:47.719814,2021-07-04 08:49:47.719814
2021-07-04 08:49:47.719814,2021-07-04 08:50:47.719814
2021-07-04 08:50:47.719814,2021-07-04 08:51:47.719814
2021-07-04 08:51:47.719814,2021-07-04 08:52:47.719814
2021-07-04 08:52:47.719814,2021-07-04 08:53:47.719814
2021-07-04 08:53:47.719814,2021-07-04 08:54:47.719814
2021-07-04 08:54:47.719814,2021-07-04 08:55:47.719814
2021-07-04 08:55:47.719814,2021-07-04 08:56:47.719814
2021-07-04 08:56:47.719814,2021-07-04 08:57:47.719814
2021-07-04 08:57:47.719814,2021-07-04 08:58:47.719814
2021-07-04 08:58:47.719814,2021-07-04 08:59:47.719814
2021-07-04 08:59:47.719814,2021-07-04 09:00:47.719814
2021-07-04 09:00:47.719814,2021-07-04 09:01:47.719814
2021-07-04 09:01:47.719814,2021-07-04 09:02:47.719814
2021-07-04 09:02:47.719814,2021-07-04 09:03:47.719814
2021-07-04 09:03:47.719814,2021-07-04 09:04:47.719814
2021-07-04 09:04:47.719814,2021-07-04 09:05:47.719814
2021-07-04 09:05:47.719814,2021-07-04 09:06:47.719814
2021-07-04 09:06:47.719814,2021-07-04 09:07:47.719814
2021-07-04 09:07:47.719814,2021-07-04 09:08:47.719814
2021-07-04 09:08:47.719814,2021-07-04 09:09:47.719814
2021-07-04 09:09:47.719814,2021-07-04 09:10:47.719814
2021-07-04 09:10:47.719814,2021-07-04 09:11:47.719814
