Start,End
2021-07-04 01:04:47.120194,2021-07-04 01:05:47.120194
2021-07-04 01:05:47.120194,2021-07-04 01:06:47.120194
2021-07-04 01:11:31.849112,2021-07-04 01:12:31.849112
2021-07-04 01:12:31.849112,2021-07-04 01:13:31.849112
2021-07-04 01:13:31.849112,2021-07-04 01:14:31.849112
2021-07-04 01:16:37.409411,2021-07-04 01:17:37.409411
2021-07-04 01:17:37.409411,2021-07-04 01:18:37.409411
2021-07-04 01:18:37.409411,2021-07-04 01:19:37.409411
2021-07-04 01:19:37.409411,2021-07-04 01:20:37.409411
2021-07-04 01:20:37.409411,2021-07-04 01:21:37.409411
2021-07-04 01:21:37.409411,2021-07-04 01:22:37.409411
2021-07-04 01:27:53.890381,2021-07-04 01:28:53.890381
2021-07-04 01:31:24.985713,2021-07-04 01:32:24.985713
2021-07-04 01:32:24.985713,2021-07-04 01:33:24.985713
2021-07-04 01:33:24.985713,2021-07-04 01:34:24.985713
2021-07-04 01:38:50.964044,2021-07-04 01:39:50.964044
2021-07-04 01:39:50.964044,2021-07-04 01:40:50.964044
2021-07-04 01:40:50.964044,2021-07-04 01:41:50.964044
2021-07-04 01:52:51.613396,2021-07-04 01:53:51.613396
2021-07-04 01:53:51.613396,2021-07-04 01:54:51.613396
2021-07-04 01:54:51.613396,2021-07-04 01:55:51.613396
2021-07-04 01:55:51.613396,2021-07-04 01:56:51.613396
2021-07-04 01:59:53.708925,2021-07-04 02:00:53.708925
2021-07-04 02:00:53.708925,2021-07-04 02:01:53.708925
2021-07-04 02:01:53.708925,2021-07-04 02:02:53.708925
2021-07-04 02:02:53.708925,2021-07-04 02:03:53.708925
2021-07-04 02:03:53.708925,2021-07-04 02:04:53.708925
2021-07-04 02:04:53.708925,2021-07-04 02:05:53.708925
2021-07-04 02:13:29.583215,2021-07-04 02:14:29.583215
2021-07-04 02:14:29.583215,2021-07-04 02:15:29.583215
2021-07-04 02:15:29.583215,2021-07-04 02:16:29.583215
2021-07-04 02:16:29.583215,2021-07-04 02:17:29.583215
2021-07-04 02:20:05.074388,2021-07-04 02:21:05.074388
2021-07-04 02:21:05.074388,2021-07-04 02:22:05.074388
2021-07-04 02:24:28.012687,2021-07-04 02:25:28.012687
2021-07-04 02:25:28.012687,2021-07-04 02:26:28.012687
2021-07-04 02:26:28.012687,2021-07-04 02:27:28.012687
2021-07-04 02:27:28.012687,2021-07-04 02:28:28.012687
2021-07-04 02:31:07.423588,2021-07-04 02:32:07.423588
2021-07-04 02:32:07.423588,2021-07-04 02:33:07.423588
2021-07-04 02:33:07.423588,2021-07-04 02:34:07.423588
2021-07-04 02:34:07.423588,2021-07-04 02:35:07.423588
2021-07-04 02:35:07.423588,2021-07-04 02:36:07.423588
2021-07-04 02:36:07.423588,2021-07-04 02:37:07.423588
2021-07-04 02:37:07.423588,2021-07-04 02:38:07.423588
2021-07-04 02:38:07.423588,2021-07-04 02:39:07.423588
2021-07-04 02:48:01.469659,2021-07-04 02:49:01.469659
2021-07-04 02:49:01.469659,2021-07-04 02:50:01.469659
2021-07-04 02:50:01.469659,2021-07-04 02:51:01.469659
2021-07-04 02:51:01.469659,2021-07-04 02:52:01.469659
2021-07-04 02:52:01.469659,2021-07-04 02:53:01.469659
2021-07-04 02:53:01.469659,2021-07-04 02:54:01.469659
2021-07-04 02:54:01.469659,2021-07-04 02:55:01.469659
2021-07-04 02:55:01.469659,2021-07-04 02:56:01.469659
2021-07-04 02:56:01.469659,2021-07-04 02:57:01.469659
2021-07-04 02:59:57.632463,2021-07-04 03:00:57.632463
2021-07-04 03:00:57.632463,2021-07-04 03:01:57.632463
2021-07-04 03:01:57.632463,2021-07-04 03:02:57.632463
2021-07-04 03:02:57.632463,2021-07-04 03:03:57.632463
2021-07-04 03:03:57.632463,2021-07-04 03:04:57.632463
2021-07-04 03:04:57.632463,2021-07-04 03:05:57.632463
2021-07-04 03:05:57.632463,2021-07-04 03:06:57.632463
2021-07-04 03:11:51.740074,2021-07-04 03:12:51.740074
2021-07-04 03:15:06.726178,2021-07-04 03:16:06.726178
2021-07-04 03:16:06.726178,2021-07-04 03:17:06.726178
2021-07-04 03:17:06.726178,2021-07-04 03:18:06.726178
2021-07-04 03:18:06.726178,2021-07-04 03:19:06.726178
2021-07-04 03:19:06.726178,2021-07-04 03:20:06.726178
2021-07-04 03:20:06.726178,2021-07-04 03:21:06.726178
2021-07-04 03:21:06.726178,2021-07-04 03:22:06.726178
2021-07-04 03:22:06.726178,2021-07-04 03:23:06.726178
2021-07-04 03:23:06.726178,2021-07-04 03:24:06.726178
2021-07-04 03:24:06.726178,2021-07-04 03:25:06.726178
2021-07-04 03:25:06.726178,2021-07-04 03:26:06.726178
2021-07-04 03:26:06.726178,2021-07-04 03:27:06.726178
2021-07-04 03:27:06.726178,2021-07-04 03:28:06.726178
2021-07-04 03:28:06.726178,2021-07-04 03:29:06.726178
2021-07-04 03:29:06.726178,2021-07-04 03:30:06.726178
2021-07-04 03:30:06.726178,2021-07-04 03:31:06.726178
2021-07-04 03:31:06.726178,2021-07-04 03:32:06.726178
2021-07-04 03:32:06.726178,2021-07-04 03:33:06.726178
2021-07-04 03:33:06.726178,2021-07-04 03:34:06.726178
2021-07-04 03:34:06.726178,2021-07-04 03:35:06.726178
2021-07-04 03:35:06.726178,2021-07-04 03:36:06.726178
2021-07-04 03:36:06.726178,2021-07-04 03:37:06.726178
2021-07-04 03:37:06.726178,2021-07-04 03:38:06.726178
2021-07-04 03:38:06.726178,2021-07-04 03:39:06.726178
2021-07-04 03:39:06.726178,2021-07-04 03:40:06.726178
2021-07-04 03:43:21.861708,2021-07-04 03:44:21.861708
2021-07-04 03:44:21.861708,2021-07-04 03:45:21.861708
2021-07-04 03:48:20.975021,2021-07-04 03:49:20.975021
2021-07-04 03:49:20.975021,2021-07-04 03:50:20.975021
2021-07-04 03:53:13.137157,2021-07-04 03:54:13.137157
2021-07-04 03:54:13.137157,2021-07-04 03:55:13.137157
2021-07-04 03:55:13.137157,2021-07-04 03:56:13.137157
2021-07-04 03:56:13.137157,2021-07-04 03:57:13.137157
2021-07-04 03:57:13.137157,2021-07-04 03:58:13.137157
2021-07-04 03:58:13.137157,2021-07-04 03:59:13.137157
2021-07-04 03:59:13.137157,2021-07-04 04:00:13.137157
2021-07-04 04:00:13.137157,2021-07-04 04:01:13.137157
2021-07-04 04:01:13.137157,2021-07-04 04:02:13.137157
2021-07-04 04:02:13.137157,2021-07-04 04:03:13.137157
2021-07-04 04:05:31.984396,2021-07-04 04:06:31.984396
2021-07-04 04:06:31.984396,2021-07-04 04:07:31.984396
2021-07-04 04:10:18.762314,2021-07-04 04:11:18.762314
2021-07-04 04:11:18.762314,2021-07-04 04:12:18.762314
2021-07-04 04:12:18.762314,2021-07-04 04:13:18.762314
2021-07-04 04:13:18.762314,2021-07-04 04:14:18.762314
2021-07-04 04:14:18.762314,2021-07-04 04:15:18.762314
2021-07-04 04:15:18.762314,2021-07-04 04:16:18.762314
2021-07-04 04:16:18.762314,2021-07-04 04:17:18.762314
2021-07-04 04:17:18.762314,2021-07-04 04:18:18.762314
2021-07-04 04:18:18.762314,2021-07-04 04:19:18.762314
2021-07-04 04:19:18.762314,2021-07-04 04:20:18.762314
2021-07-04 04:20:18.762314,2021-07-04 04:21:18.762314
2021-07-04 04:21:18.762314,2021-07-04 04:22:18.762314
2021-07-04 04:22:18.762314,2021-07-04 04:23:18.762314
2021-07-04 04:23:18.762314,2021-07-04 04:24:18.762314
2021-07-04 04:24:18.762314,2021-07-04 04:25:18.762314
2021-07-04 04:25:18.762314,2021-07-04 04:26:18.762314
2021-07-04 04:26:18.762314,2021-07-04 04:27:18.762314
2021-07-04 04:29:48.575231,2021-07-04 04:30:48.575231
2021-07-04 04:33:10.438707,2021-07-04 04:34:10.438707
2021-07-04 04:34:10.438707,2021-07-04 04:35:10.438707
2021-07-04 04:35:10.438707,2021-07-04 04:36:10.438707
2021-07-04 04:38:50.063128,2021-07-04 04:39:50.063128
2021-07-04 04:39:50.063128,2021-07-04 04:40:50.063128
2021-07-04 04:40:50.063128,2021-07-04 04:41:50.063128
2021-07-04 04:41:50.063128,2021-07-04 04:42:50.063128
2021-07-04 04:42:50.063128,2021-07-04 04:43:50.063128
2021-07-04 04:43:50.063128,2021-07-04 04:44:50.063128
2021-07-04 04:44:50.063128,2021-07-04 04:45:50.063128
2021-07-04 04:45:50.063128,2021-07-04 04:46:50.063128
2021-07-04 04:46:50.063128,2021-07-04 04:47:50.063128
2021-07-04 04:47:50.063128,2021-07-04 04:48:50.063128
2021-07-04 04:48:50.063128,2021-07-04 04:49:50.063128
2021-07-04 04:49:50.063128,2021-07-04 04:50:50.063128
2021-07-04 04:50:50.063128,2021-07-04 04:51:50.063128
2021-07-04 04:51:50.063128,2021-07-04 04:52:50.063128
2021-07-04 04:52:50.063128,2021-07-04 04:53:50.063128
2021-07-04 04:53:50.063128,2021-07-04 04:54:50.063128
2021-07-04 04:54:50.063128,2021-07-04 04:55:50.063128
2021-07-04 04:55:50.063128,2021-07-04 04:56:50.063128
2021-07-04 04:58:56.387156,2021-07-04 04:59:56.387156
2021-07-04 04:59:56.387156,2021-07-04 05:00:56.387156
2021-07-04 05:00:56.387156,2021-07-04 05:01:56.387156
2021-07-04 05:01:56.387156,2021-07-04 05:02:56.387156
2021-07-04 05:02:56.387156,2021-07-04 05:03:56.387156
2021-07-04 05:03:56.387156,2021-07-04 05:04:56.387156
2021-07-04 05:07:48.429223,2021-07-04 05:08:48.429223
2021-07-04 05:08:48.429223,2021-07-04 05:09:48.429223
2021-07-04 05:09:48.429223,2021-07-04 05:10:48.429223
2021-07-04 05:10:48.429223,2021-07-04 05:11:48.429223
2021-07-04 05:11:48.429223,2021-07-04 05:12:48.429223
2021-07-04 05:12:48.429223,2021-07-04 05:13:48.429223
2021-07-04 05:13:48.429223,2021-07-04 05:14:48.429223
2021-07-04 05:14:48.429223,2021-07-04 05:15:48.429223
2021-07-04 05:15:48.429223,2021-07-04 05:16:48.429223
2021-07-04 05:16:48.429223,2021-07-04 05:17:48.429223
2021-07-04 05:17:48.429223,2021-07-04 05:18:48.429223
2021-07-04 05:18:48.429223,2021-07-04 05:19:48.429223
2021-07-04 05:19:48.429223,2021-07-04 05:20:48.429223
2021-07-04 05:20:48.429223,2021-07-04 05:21:48.429223
2021-07-04 05:21:48.429223,2021-07-04 05:22:48.429223
2021-07-04 05:22:48.429223,2021-07-04 05:23:48.429223
2021-07-04 05:23:48.429223,2021-07-04 05:24:48.429223
2021-07-04 05:24:48.429223,2021-07-04 05:25:48.429223
2021-07-04 05:25:48.429223,2021-07-04 05:26:48.429223
2021-07-04 05:26:48.429223,2021-07-04 05:27:48.429223
2021-07-04 05:27:48.429223,2021-07-04 05:28:48.429223
2021-07-04 05:28:48.429223,2021-07-04 05:29:48.429223
2021-07-04 05:29:48.429223,2021-07-04 05:30:48.429223
2021-07-04 05:30:48.429223,2021-07-04 05:31:48.429223
2021-07-04 05:31:48.429223,2021-07-04 05:32:48.429223
2021-07-04 05:32:48.429223,2021-07-04 05:33:48.429223
2021-07-04 05:33:48.429223,2021-07-04 05:34:48.429223
2021-07-04 05:34:48.429223,2021-07-04 05:35:48.429223
2021-07-04 05:35:48.429223,2021-07-04 05:36:48.429223
2021-07-04 05:36:48.429223,2021-07-04 05:37:48.429223
2021-07-04 05:37:48.429223,2021-07-04 05:38:48.429223
2021-07-04 05:38:48.429223,2021-07-04 05:39:48.429223
2021-07-04 05:42:14.241749,2021-07-04 05:43:14.241749
2021-07-04 05:43:14.241749,2021-07-04 05:44:14.241749
2021-07-04 05:44:14.241749,2021-07-04 05:45:14.241749
2021-07-04 05:45:14.241749,2021-07-04 05:46:14.241749
2021-07-04 05:46:14.241749,2021-07-04 05:47:14.241749
2021-07-04 05:47:14.241749,2021-07-04 05:48:14.241749
2021-07-04 05:48:14.241749,2021-07-04 05:49:14.241749
2021-07-04 05:49:14.241749,2021-07-04 05:50:14.241749
2021-07-04 05:50:14.241749,2021-07-04 05:51:14.241749
2021-07-04 05:51:14.241749,2021-07-04 05:52:14.241749
2021-07-04 05:52:14.241749,2021-07-04 05:53:14.241749
2021-07-04 05:53:14.241749,2021-07-04 05:54:14.241749
2021-07-04 05:54:14.241749,2021-07-04 05:55:14.241749
2021-07-04 05:55:14.241749,2021-07-04 05:56:14.241749
2021-07-04 05:56:14.241749,2021-07-04 05:57:14.241749
2021-07-04 05:57:14.241749,2021-07-04 05:58:14.241749
2021-07-04 05:58:14.241749,2021-07-04 05:59:14.241749
2021-07-04 05:59:14.241749,2021-07-04 06:00:14.241749
2021-07-04 06:00:14.241749,2021-07-04 06:01:14.241749
2021-07-04 06:04:52.529108,2021-07-04 06:05:52.529108
2021-07-04 06:05:52.529108,2021-07-04 06:06:52.529108
2021-07-04 06:06:52.529108,2021-07-04 06:07:52.529108
2021-07-04 06:07:52.529108,2021-07-04 06:08:52.529108
2021-07-04 06:08:52.529108,2021-07-04 06:09:52.529108
2021-07-04 06:09:52.529108,2021-07-04 06:10:52.529108
2021-07-04 06:10:52.529108,2021-07-04 06:11:52.529108
2021-07-04 06:11:52.529108,2021-07-04 06:12:52.529108
2021-07-04 06:12:52.529108,2021-07-04 06:13:52.529108
2021-07-04 06:13:52.529108,2021-07-04 06:14:52.529108
2021-07-04 06:14:52.529108,2021-07-04 06:15:52.529108
2021-07-04 06:15:52.529108,2021-07-04 06:16:52.529108
2021-07-04 06:16:52.529108,2021-07-04 06:17:52.529108
2021-07-04 06:17:52.529108,2021-07-04 06:18:52.529108
2021-07-04 06:18:52.529108,2021-07-04 06:19:52.529108
2021-07-04 06:19:52.529108,2021-07-04 06:20:52.529108
2021-07-04 06:20:52.529108,2021-07-04 06:21:52.529108
2021-07-04 06:24:50.653239,2021-07-04 06:25:50.653239
2021-07-04 06:25:50.653239,2021-07-04 06:26:50.653239
2021-07-04 06:26:50.653239,2021-07-04 06:27:50.653239
2021-07-04 06:27:50.653239,2021-07-04 06:28:50.653239
2021-07-04 06:28:50.653239,2021-07-04 06:29:50.653239
2021-07-04 06:29:50.653239,2021-07-04 06:30:50.653239
2021-07-04 06:30:50.653239,2021-07-04 06:31:50.653239
2021-07-04 06:31:50.653239,2021-07-04 06:32:50.653239
2021-07-04 06:32:50.653239,2021-07-04 06:33:50.653239
2021-07-04 06:33:50.653239,2021-07-04 06:34:50.653239
2021-07-04 06:34:50.653239,2021-07-04 06:35:50.653239
2021-07-04 06:35:50.653239,2021-07-04 06:36:50.653239
2021-07-04 06:36:50.653239,2021-07-04 06:37:50.653239
2021-07-04 06:37:50.653239,2021-07-04 06:38:50.653239
2021-07-04 06:38:50.653239,2021-07-04 06:39:50.653239
2021-07-04 06:39:50.653239,2021-07-04 06:40:50.653239
2021-07-04 06:40:50.653239,2021-07-04 06:41:50.653239
2021-07-04 06:41:50.653239,2021-07-04 06:42:50.653239
2021-07-04 06:42:50.653239,2021-07-04 06:43:50.653239
2021-07-04 06:43:50.653239,2021-07-04 06:44:50.653239
2021-07-04 06:44:50.653239,2021-07-04 06:45:50.653239
2021-07-04 06:45:50.653239,2021-07-04 06:46:50.653239
2021-07-04 06:46:50.653239,2021-07-04 06:47:50.653239
2021-07-04 06:47:50.653239,2021-07-04 06:48:50.653239
2021-07-04 06:48:50.653239,2021-07-04 06:49:50.653239
2021-07-04 06:49:50.653239,2021-07-04 06:50:50.653239
2021-07-04 06:50:50.653239,2021-07-04 06:51:50.653239
2021-07-04 06:51:50.653239,2021-07-04 06:52:50.653239
2021-07-04 06:52:50.653239,2021-07-04 06:53:50.653239
2021-07-04 06:53:50.653239,2021-07-04 06:54:50.653239
2021-07-04 06:54:50.653239,2021-07-04 06:55:50.653239
2021-07-04 06:55:50.653239,2021-07-04 06:56:50.653239
2021-07-04 06:56:50.653239,2021-07-04 06:57:50.653239
2021-07-04 06:57:50.653239,2021-07-04 06:58:50.653239
2021-07-04 06:58:50.653239,2021-07-04 06:59:50.653239
2021-07-04 06:59:50.653239,2021-07-04 07:00:50.653239
2021-07-04 07:00:50.653239,2021-07-04 07:01:50.653239
2021-07-04 07:01:50.653239,2021-07-04 07:02:50.653239
2021-07-04 07:02:50.653239,2021-07-04 07:03:50.653239
2021-07-04 07:03:50.653239,2021-07-04 07:04:50.653239
2021-07-04 07:07:18.687587,2021-07-04 07:08:18.687587
2021-07-04 07:08:18.687587,2021-07-04 07:09:18.687587
2021-07-04 07:09:18.687587,2021-07-04 07:10:18.687587
2021-07-04 07:10:18.687587,2021-07-04 07:11:18.687587
2021-07-04 07:11:18.687587,2021-07-04 07:12:18.687587
2021-07-04 07:12:18.687587,2021-07-04 07:13:18.687587
2021-07-04 07:13:18.687587,2021-07-04 07:14:18.687587
2021-07-04 07:14:18.687587,2021-07-04 07:15:18.687587
2021-07-04 07:15:18.687587,2021-07-04 07:16:18.687587
2021-07-04 07:16:18.687587,2021-07-04 07:17:18.687587
2021-07-04 07:17:18.687587,2021-07-04 07:18:18.687587
2021-07-04 07:18:18.687587,2021-07-04 07:19:18.687587
2021-07-04 07:19:18.687587,2021-07-04 07:20:18.687587
2021-07-04 07:20:18.687587,2021-07-04 07:21:18.687587
2021-07-04 07:21:18.687587,2021-07-04 07:22:18.687587
2021-07-04 07:22:18.687587,2021-07-04 07:23:18.687587
2021-07-04 07:23:18.687587,2021-07-04 07:24:18.687587
2021-07-04 07:24:18.687587,2021-07-04 07:25:18.687587
2021-07-04 07:25:18.687587,2021-07-04 07:26:18.687587
2021-07-04 07:26:18.687587,2021-07-04 07:27:18.687587
2021-07-04 07:27:18.687587,2021-07-04 07:28:18.687587
2021-07-04 07:28:18.687587,2021-07-04 07:29:18.687587
2021-07-04 07:29:18.687587,2021-07-04 07:30:18.687587
2021-07-04 07:30:18.687587,2021-07-04 07:31:18.687587
2021-07-04 07:31:18.687587,2021-07-04 07:32:18.687587
2021-07-04 07:32:18.687587,2021-07-04 07:33:18.687587
2021-07-04 07:33:18.687587,2021-07-04 07:34:18.687587
2021-07-04 07:34:18.687587,2021-07-04 07:35:18.687587
2021-07-04 07:35:18.687587,2021-07-04 07:36:18.687587
2021-07-04 07:36:18.687587,2021-07-04 07:37:18.687587
2021-07-04 07:37:18.687587,2021-07-04 07:38:18.687587
2021-07-04 07:38:18.687587,2021-07-04 07:39:18.687587
2021-07-04 07:39:18.687587,2021-07-04 07:40:18.687587
2021-07-04 07:40:18.687587,2021-07-04 07:41:18.687587
2021-07-04 07:41:18.687587,2021-07-04 07:42:18.687587
2021-07-04 07:42:18.687587,2021-07-04 07:43:18.687587
2021-07-04 07:43:18.687587,2021-07-04 07:44:18.687587
2021-07-04 07:44:18.687587,2021-07-04 07:45:18.687587
2021-07-04 07:47:57.487717,2021-07-04 07:48:57.487717
2021-07-04 07:48:57.487717,2021-07-04 07:49:57.487717
2021-07-04 07:49:57.487717,2021-07-04 07:50:57.487717
2021-07-04 07:50:57.487717,2021-07-04 07:51:57.487717
2021-07-04 07:51:57.487717,2021-07-04 07:52:57.487717
2021-07-04 07:52:57.487717,2021-07-04 07:53:57.487717
2021-07-04 07:53:57.487717,2021-07-04 07:54:57.487717
2021-07-04 07:54:57.487717,2021-07-04 07:55:57.487717
2021-07-04 07:55:57.487717,2021-07-04 07:56:57.487717
2021-07-04 07:56:57.487717,2021-07-04 07:57:57.487717
2021-07-04 07:57:57.487717,2021-07-04 07:58:57.487717
2021-07-04 07:58:57.487717,2021-07-04 07:59:57.487717
2021-07-04 07:59:57.487717,2021-07-04 08:00:57.487717
2021-07-04 08:00:57.487717,2021-07-04 08:01:57.487717
2021-07-04 08:01:57.487717,2021-07-04 08:02:57.487717
2021-07-04 08:07:50.155938,2021-07-04 08:08:50.155938
2021-07-04 08:08:50.155938,2021-07-04 08:09:50.155938
2021-07-04 08:09:50.155938,2021-07-04 08:10:50.155938
2021-07-04 08:10:50.155938,2021-07-04 08:11:50.155938
2021-07-04 08:11:50.155938,2021-07-04 08:12:50.155938
2021-07-04 08:12:50.155938,2021-07-04 08:13:50.155938
2021-07-04 08:13:50.155938,2021-07-04 08:14:50.155938
2021-07-04 08:14:50.155938,2021-07-04 08:15:50.155938
2021-07-04 08:15:50.155938,2021-07-04 08:16:50.155938
2021-07-04 08:16:50.155938,2021-07-04 08:17:50.155938
2021-07-04 08:17:50.155938,2021-07-04 08:18:50.155938
2021-07-04 08:18:50.155938,2021-07-04 08:19:50.155938
2021-07-04 08:19:50.155938,2021-07-04 08:20:50.155938
2021-07-04 08:20:50.155938,2021-07-04 08:21:50.155938
2021-07-04 08:21:50.155938,2021-07-04 08:22:50.155938
2021-07-04 08:22:50.155938,2021-07-04 08:23:50.155938
2021-07-04 08:23:50.155938,2021-07-04 08:24:50.155938
2021-07-04 08:24:50.155938,2021-07-04 08:25:50.155938
2021-07-04 08:25:50.155938,2021-07-04 08:26:50.155938
2021-07-04 08:26:50.155938,2021-07-04 08:27:50.155938
2021-07-04 08:27:50.155938,2021-07-04 08:28:50.155938
2021-07-04 08:28:50.155938,2021-07-04 08:29:50.155938
2021-07-04 08:29:50.155938,2021-07-04 08:30:50.155938
2021-07-04 08:30:50.155938,2021-07-04 08:31:50.155938
2021-07-04 08:31:50.155938,2021-07-04 08:32:50.155938
2021-07-04 08:32:50.155938,2021-07-04 08:33:50.155938
2021-07-04 08:33:50.155938,2021-07-04 08:34:50.155938
2021-07-04 08:34:50.155938,2021-07-04 08:35:50.155938
2021-07-04 08:35:50.155938,2021-07-04 08:36:50.155938
2021-07-04 08:36:50.155938,2021-07-04 08:37:50.155938
2021-07-04 08:37:50.155938,2021-07-04 08:38:50.155938
2021-07-04 08:38:50.155938,2021-07-04 08:39:50.155938
2021-07-04 08:39:50.155938,2021-07-04 08:40:50.155938
2021-07-04 08:40:50.155938,2021-07-04 08:41:50.155938
2021-07-04 08:41:50.155938,2021-07-04 08:42:50.155938
2021-07-04 08:42:50.155938,2021-07-04 08:43:50.155938
2021-07-04 08:43:50.155938,2021-07-04 08:44:50.155938
2021-07-04 08:44:50.155938,2021-07-04 08:45:50.155938
2021-07-04 08:45:50.155938,2021-07-04 08:46:50.155938
2021-07-04 08:46:50.155938,2021-07-04 08:47:50.155938
2021-07-04 08:47:50.155938,2021-07-04 08:48:50.155938
2021-07-04 08:48:50.155938,2021-07-04 08:49:50.155938
2021-07-04 08:49:50.155938,2021-07-04 08:50:50.155938
2021-07-04 08:50:50.155938,2021-07-04 08:51:50.155938
2021-07-04 08:51:50.155938,2021-07-04 08:52:50.155938
2021-07-04 08:52:50.155938,2021-07-04 08:53:50.155938
2021-07-04 08:53:50.155938,2021-07-04 08:54:50.155938
2021-07-04 08:54:50.155938,2021-07-04 08:55:50.155938
2021-07-04 08:55:50.155938,2021-07-04 08:56:50.155938
2021-07-04 08:56:50.155938,2021-07-04 08:57:50.155938
2021-07-04 08:57:50.155938,2021-07-04 08:58:50.155938
2021-07-04 08:58:50.155938,2021-07-04 08:59:50.155938
2021-07-04 08:59:50.155938,2021-07-04 09:00:50.155938
2021-07-04 09:00:50.155938,2021-07-04 09:01:50.155938
2021-07-04 09:01:50.155938,2021-07-04 09:02:50.155938
2021-07-04 09:02:50.155938,2021-07-04 09:03:50.155938
2021-07-04 09:03:50.155938,2021-07-04 09:04:50.155938
2021-07-04 09:04:50.155938,2021-07-04 09:05:50.155938
2021-07-04 09:05:50.155938,2021-07-04 09:06:50.155938
2021-07-04 09:06:50.155938,2021-07-04 09:07:50.155938
2021-07-04 09:07:50.155938,2021-07-04 09:08:50.155938
2021-07-04 09:08:50.155938,2021-07-04 09:09:50.155938
2021-07-04 09:09:50.155938,2021-07-04 09:10:50.155938
2021-07-04 09:10:50.155938,2021-07-04 09:11:50.155938
2021-07-04 09:11:50.155938,2021-07-04 09:12:50.155938
