Start,End
2020-09-01 04:14:40.336671,2020-09-01 04:15:40.336671
2020-09-01 04:15:40.336671,2020-09-01 04:16:40.336671
2020-09-01 04:16:40.336671,2020-09-01 04:17:40.336671
2020-09-01 04:17:40.336671,2020-09-01 04:18:40.336671
2020-09-01 04:18:40.336671,2020-09-01 04:19:40.336671
2020-09-01 04:19:40.336671,2020-09-01 04:20:40.336671
2020-09-01 04:22:57.857617,2020-09-01 04:23:57.857617
2020-09-01 04:23:57.857617,2020-09-01 04:24:57.857617
2020-09-01 04:24:57.857617,2020-09-01 04:25:57.857617
2020-09-01 04:25:57.857617,2020-09-01 04:26:57.857617
2020-09-01 04:26:57.857617,2020-09-01 04:27:57.857617
2020-09-01 04:27:57.857617,2020-09-01 04:28:57.857617
2020-09-01 04:28:57.857617,2020-09-01 04:29:57.857617
2020-09-01 04:32:15.609865,2020-09-01 04:33:15.609865
2020-09-01 04:33:15.609865,2020-09-01 04:34:15.609865
2020-09-01 04:34:15.609865,2020-09-01 04:35:15.609865
2020-09-01 04:35:15.609865,2020-09-01 04:36:15.609865
2020-09-01 04:38:48.056806,2020-09-01 04:39:48.056806
2020-09-01 04:39:48.056806,2020-09-01 04:40:48.056806
2020-09-01 04:40:48.056806,2020-09-01 04:41:48.056806
2020-09-01 04:41:48.056806,2020-09-01 04:42:48.056806
2020-09-01 04:42:48.056806,2020-09-01 04:43:48.056806
2020-09-01 04:46:20.351810,2020-09-01 04:47:20.351810
2020-09-01 04:47:20.351810,2020-09-01 04:48:20.351810
2020-09-01 04:48:20.351810,2020-09-01 04:49:20.351810
2020-09-01 04:49:20.351810,2020-09-01 04:50:20.351810
2020-09-01 04:50:20.351810,2020-09-01 04:51:20.351810
2020-09-01 04:51:20.351810,2020-09-01 04:52:20.351810
2020-09-01 04:52:20.351810,2020-09-01 04:53:20.351810
2020-09-01 04:53:20.351810,2020-09-01 04:54:20.351810
2020-09-01 04:54:20.351810,2020-09-01 04:55:20.351810
2020-09-01 04:55:20.351810,2020-09-01 04:56:20.351810
2020-09-01 04:56:20.351810,2020-09-01 04:57:20.351810
2020-09-01 04:57:20.351810,2020-09-01 04:58:20.351810
2020-09-01 04:58:20.351810,2020-09-01 04:59:20.351810
2020-09-01 04:59:20.351810,2020-09-01 05:00:20.351810
2020-09-01 05:02:41.868047,2020-09-01 05:03:41.868047
2020-09-01 05:03:41.868047,2020-09-01 05:04:41.868047
2020-09-01 05:04:41.868047,2020-09-01 05:05:41.868047
2020-09-01 05:05:41.868047,2020-09-01 05:06:41.868047
2020-09-01 05:06:41.868047,2020-09-01 05:07:41.868047
2020-09-01 05:07:41.868047,2020-09-01 05:08:41.868047
2020-09-01 05:11:27.421354,2020-09-01 05:12:27.421354
2020-09-01 05:12:27.421354,2020-09-01 05:13:27.421354
2020-09-01 05:13:27.421354,2020-09-01 05:14:27.421354
2020-09-01 05:16:57.536941,2020-09-01 05:17:57.536941
2020-09-01 05:17:57.536941,2020-09-01 05:18:57.536941
2020-09-01 05:21:52.683945,2020-09-01 05:22:52.683945
2020-09-01 05:22:52.683945,2020-09-01 05:23:52.683945
2020-09-01 05:23:52.683945,2020-09-01 05:24:52.683945
2020-09-01 05:24:52.683945,2020-09-01 05:25:52.683945
2020-09-01 05:28:32.959874,2020-09-01 05:29:32.959874
2020-09-01 05:31:54.189617,2020-09-01 05:32:54.189617
2020-09-01 05:32:54.189617,2020-09-01 05:33:54.189617
2020-09-01 05:33:54.189617,2020-09-01 05:34:54.189617
2020-09-01 05:34:54.189617,2020-09-01 05:35:54.189617
2020-09-01 05:44:20.690960,2020-09-01 05:45:20.690960
2020-09-01 05:45:20.690960,2020-09-01 05:46:20.690960
2020-09-01 05:46:20.690960,2020-09-01 05:47:20.690960
2020-09-01 05:47:20.690960,2020-09-01 05:48:20.690960
2020-09-01 05:48:20.690960,2020-09-01 05:49:20.690960
2020-09-01 05:49:20.690960,2020-09-01 05:50:20.690960
2020-09-01 05:50:20.690960,2020-09-01 05:51:20.690960
2020-09-01 05:51:20.690960,2020-09-01 05:52:20.690960
2020-09-01 05:52:20.690960,2020-09-01 05:53:20.690960
2020-09-01 05:53:20.690960,2020-09-01 05:54:20.690960
2020-09-01 05:54:20.690960,2020-09-01 05:55:20.690960
2020-09-01 05:55:20.690960,2020-09-01 05:56:20.690960
2020-09-01 05:56:20.690960,2020-09-01 05:57:20.690960
2020-09-01 05:57:20.690960,2020-09-01 05:58:20.690960
2020-09-01 05:58:20.690960,2020-09-01 05:59:20.690960
2020-09-01 05:59:20.690960,2020-09-01 06:00:20.690960
2020-09-01 06:00:20.690960,2020-09-01 06:01:20.690960
2020-09-01 06:01:20.690960,2020-09-01 06:02:20.690960
2020-09-01 06:02:20.690960,2020-09-01 06:03:20.690960
2020-09-01 06:03:20.690960,2020-09-01 06:04:20.690960
2020-09-01 06:04:20.690960,2020-09-01 06:05:20.690960
2020-09-01 06:05:20.690960,2020-09-01 06:06:20.690960
2020-09-01 06:06:20.690960,2020-09-01 06:07:20.690960
2020-09-01 06:07:20.690960,2020-09-01 06:08:20.690960
2020-09-01 06:08:20.690960,2020-09-01 06:09:20.690960
2020-09-01 06:09:20.690960,2020-09-01 06:10:20.690960
2020-09-01 06:10:20.690960,2020-09-01 06:11:20.690960
2020-09-01 06:11:20.690960,2020-09-01 06:12:20.690960
2020-09-01 06:12:20.690960,2020-09-01 06:13:20.690960
2020-09-01 06:13:20.690960,2020-09-01 06:14:20.690960
2020-09-01 06:14:20.690960,2020-09-01 06:15:20.690960
2020-09-01 06:15:20.690960,2020-09-01 06:16:20.690960
2020-09-01 06:16:20.690960,2020-09-01 06:17:20.690960
2020-09-01 06:17:20.690960,2020-09-01 06:18:20.690960
2020-09-01 06:18:20.690960,2020-09-01 06:19:20.690960
2020-09-01 06:19:20.690960,2020-09-01 06:20:20.690960
2020-09-01 06:23:06.326859,2020-09-01 06:24:06.326859
2020-09-01 06:24:06.326859,2020-09-01 06:25:06.326859
2020-09-01 06:27:22.716405,2020-09-01 06:28:22.716405
2020-09-01 06:30:34.710627,2020-09-01 06:31:34.710627
2020-09-01 06:31:34.710627,2020-09-01 06:32:34.710627
2020-09-01 06:32:34.710627,2020-09-01 06:33:34.710627
2020-09-01 06:33:34.710627,2020-09-01 06:34:34.710627
2020-09-01 06:34:34.710627,2020-09-01 06:35:34.710627
2020-09-01 06:35:34.710627,2020-09-01 06:36:34.710627
2020-09-01 06:36:34.710627,2020-09-01 06:37:34.710627
2020-09-01 06:37:34.710627,2020-09-01 06:38:34.710627
2020-09-01 06:38:34.710627,2020-09-01 06:39:34.710627
2020-09-01 06:39:34.710627,2020-09-01 06:40:34.710627
2020-09-01 06:40:34.710627,2020-09-01 06:41:34.710627
2020-09-01 06:41:34.710627,2020-09-01 06:42:34.710627
2020-09-01 06:42:34.710627,2020-09-01 06:43:34.710627
2020-09-01 06:43:34.710627,2020-09-01 06:44:34.710627
2020-09-01 06:44:34.710627,2020-09-01 06:45:34.710627
2020-09-01 06:45:34.710627,2020-09-01 06:46:34.710627
2020-09-01 06:46:34.710627,2020-09-01 06:47:34.710627
2020-09-01 06:47:34.710627,2020-09-01 06:48:34.710627
2020-09-01 06:48:34.710627,2020-09-01 06:49:34.710627
2020-09-01 06:49:34.710627,2020-09-01 06:50:34.710627
2020-09-01 06:50:34.710627,2020-09-01 06:51:34.710627
2020-09-01 06:51:34.710627,2020-09-01 06:52:34.710627
2020-09-01 06:52:34.710627,2020-09-01 06:53:34.710627
2020-09-01 06:53:34.710627,2020-09-01 06:54:34.710627
2020-09-01 06:54:34.710627,2020-09-01 06:55:34.710627
2020-09-01 06:58:22.245503,2020-09-01 06:59:22.245503
2020-09-01 06:59:22.245503,2020-09-01 07:00:22.245503
2020-09-01 07:00:22.245503,2020-09-01 07:01:22.245503
2020-09-01 07:03:38.828708,2020-09-01 07:04:38.828708
2020-09-01 07:04:38.828708,2020-09-01 07:05:38.828708
2020-09-01 07:05:38.828708,2020-09-01 07:06:38.828708
2020-09-01 07:06:38.828708,2020-09-01 07:07:38.828708
2020-09-01 07:07:38.828708,2020-09-01 07:08:38.828708
2020-09-01 07:08:38.828708,2020-09-01 07:09:38.828708
2020-09-01 07:09:38.828708,2020-09-01 07:10:38.828708
2020-09-01 07:10:38.828708,2020-09-01 07:11:38.828708
2020-09-01 07:11:38.828708,2020-09-01 07:12:38.828708
2020-09-01 07:12:38.828708,2020-09-01 07:13:38.828708
2020-09-01 07:13:38.828708,2020-09-01 07:14:38.828708
2020-09-01 07:14:38.828708,2020-09-01 07:15:38.828708
2020-09-01 07:15:38.828708,2020-09-01 07:16:38.828708
2020-09-01 07:16:38.828708,2020-09-01 07:17:38.828708
2020-09-01 07:17:38.828708,2020-09-01 07:18:38.828708
2020-09-01 07:18:38.828708,2020-09-01 07:19:38.828708
2020-09-01 07:22:32.469988,2020-09-01 07:23:32.469988
2020-09-01 07:23:32.469988,2020-09-01 07:24:32.469988
2020-09-01 07:24:32.469988,2020-09-01 07:25:32.469988
2020-09-01 07:25:32.469988,2020-09-01 07:26:32.469988
2020-09-01 07:26:32.469988,2020-09-01 07:27:32.469988
2020-09-01 07:29:54.811475,2020-09-01 07:30:54.811475
2020-09-01 07:33:35.099734,2020-09-01 07:34:35.099734
2020-09-01 07:34:35.099734,2020-09-01 07:35:35.099734
2020-09-01 07:35:35.099734,2020-09-01 07:36:35.099734
2020-09-01 07:36:35.099734,2020-09-01 07:37:35.099734
2020-09-01 07:37:35.099734,2020-09-01 07:38:35.099734
2020-09-01 07:38:35.099734,2020-09-01 07:39:35.099734
2020-09-01 07:39:35.099734,2020-09-01 07:40:35.099734
2020-09-01 07:40:35.099734,2020-09-01 07:41:35.099734
2020-09-01 07:41:35.099734,2020-09-01 07:42:35.099734
2020-09-01 07:42:35.099734,2020-09-01 07:43:35.099734
2020-09-01 07:43:35.099734,2020-09-01 07:44:35.099734
2020-09-01 07:44:35.099734,2020-09-01 07:45:35.099734
2020-09-01 07:45:35.099734,2020-09-01 07:46:35.099734
2020-09-01 07:46:35.099734,2020-09-01 07:47:35.099734
2020-09-01 07:47:35.099734,2020-09-01 07:48:35.099734
2020-09-01 07:50:40.598821,2020-09-01 07:51:40.598821
2020-09-01 07:51:40.598821,2020-09-01 07:52:40.598821
2020-09-01 07:52:40.598821,2020-09-01 07:53:40.598821
2020-09-01 07:55:46.069005,2020-09-01 07:56:46.069005
2020-09-01 07:59:19.797857,2020-09-01 08:00:19.797857
2020-09-01 08:00:19.797857,2020-09-01 08:01:19.797857
2020-09-01 08:04:04.335250,2020-09-01 08:05:04.335250
2020-09-01 08:05:04.335250,2020-09-01 08:06:04.335250
2020-09-01 08:08:09.572300,2020-09-01 08:09:09.572300
2020-09-01 08:09:09.572300,2020-09-01 08:10:09.572300
2020-09-01 08:10:09.572300,2020-09-01 08:11:09.572300
2020-09-01 08:11:09.572300,2020-09-01 08:12:09.572300
2020-09-01 08:12:09.572300,2020-09-01 08:13:09.572300
2020-09-01 08:13:09.572300,2020-09-01 08:14:09.572300
2020-09-01 08:14:09.572300,2020-09-01 08:15:09.572300
2020-09-01 08:15:09.572300,2020-09-01 08:16:09.572300
2020-09-01 08:16:09.572300,2020-09-01 08:17:09.572300
2020-09-01 08:17:09.572300,2020-09-01 08:18:09.572300
2020-09-01 08:18:09.572300,2020-09-01 08:19:09.572300
2020-09-01 08:19:09.572300,2020-09-01 08:20:09.572300
2020-09-01 08:20:09.572300,2020-09-01 08:21:09.572300
2020-09-01 08:21:09.572300,2020-09-01 08:22:09.572300
2020-09-01 08:22:09.572300,2020-09-01 08:23:09.572300
2020-09-01 08:23:09.572300,2020-09-01 08:24:09.572300
2020-09-01 08:24:09.572300,2020-09-01 08:25:09.572300
2020-09-01 08:27:16.139530,2020-09-01 08:28:16.139530
2020-09-01 08:30:33.910734,2020-09-01 08:31:33.910734
2020-09-01 08:31:33.910734,2020-09-01 08:32:33.910734
2020-09-01 08:32:33.910734,2020-09-01 08:33:33.910734
